year,ageb_id,prec,runoff
1993.0,6070.0,227155.074677,0.0
1993.0,6071.0,360872.689488,0.0
1993.0,6072.0,260132.747111,0.0
1993.0,6073.0,262857.61338600004,0.0
1993.0,6074.0,281977.513593,0.0
1993.0,6075.0,259612.493615,0.0
1993.0,6076.0,394060.114364,0.0
1993.0,6077.0,487506.16962600005,0.0
1993.0,6078.0,170999.298777,0.0
1993.0,6079.0,191925.35167899998,0.0
1993.0,6080.0,225628.49246100002,0.0
1993.0,6081.0,267261.255272,0.0
1993.0,6082.0,263436.294925,0.0
1993.0,6083.0,347420.251421,0.0
1993.0,6084.0,111005.81270999998,0.0
1993.0,6085.0,123630.06624500001,0.0
1993.0,6086.0,112467.37299,0.0
1993.0,6087.0,318075.489389,0.0
1993.0,6088.0,442854.459334,0.0
1993.0,6089.0,238561.25810799998,0.0
1993.0,6090.0,228730.033196,0.0
1993.0,6091.0,175599.72353599998,0.0
1993.0,6092.0,160852.810347,0.0
1993.0,6093.0,274944.538796,0.0
1993.0,6094.0,168140.21386400002,0.0
1993.0,6095.0,84806.8498613,0.0
1993.0,6096.0,24493.038290099998,0.0
1993.0,6097.0,101796.411893,0.0
1993.0,6098.0,45389.606602800006,0.0
1993.0,6099.0,70007.5236959,0.0
1993.0,6100.0,81155.9192166,0.0
1993.0,6101.0,290233.166167,0.0
1993.0,6102.0,271083.58796599996,0.0
1993.0,6103.0,229829.19569099997,0.0
1993.0,6104.0,351262.85765,0.0
1993.0,6105.0,204728.701958,0.0
1993.0,6106.0,94416.0897197,0.0
1993.0,6107.0,155893.65385,0.0
1993.0,6108.0,212002.094761,0.0
1993.0,6109.0,134944.300519,0.0
1993.0,6110.0,125427.621051,0.0
1993.0,6111.0,260428.843748,0.0
1993.0,6112.0,183542.838139,0.0
1993.0,6113.0,170993.569801,0.0
1993.0,6114.0,446662.97134,0.0
1993.0,6115.0,155765.368904,0.0
1993.0,6116.0,318909.173504,0.0
1993.0,6117.0,234108.154742,0.0
1993.0,6118.0,185604.807091,0.0
1993.0,6119.0,189073.411084,0.0
1993.0,6120.0,308923.785003,0.0
1993.0,6121.0,358579.40028400003,0.0
1993.0,6122.0,266512.012582,0.0
1993.0,6123.0,421385.32904499996,0.0
1993.0,6124.0,270580.656701,0.0
1993.0,6125.0,235516.67877199998,0.0
1993.0,6126.0,246269.806053,0.0
1993.0,6127.0,372143.56171,0.0
1993.0,6128.0,283991.788131,0.0
1993.0,6129.0,5226584.27173,0.0
1993.0,6130.0,210898.385543,0.0
1993.0,6131.0,172483.658149,0.0
1993.0,6132.0,225799.022489,0.0
1993.0,6133.0,399843.992157,0.0
1993.0,6134.0,163343.54715199998,0.0
1993.0,6135.0,194234.864917,0.0
1993.0,6136.0,213221.527305,0.0
1993.0,6137.0,224792.58292800002,0.0
1993.0,6138.0,271195.74174800003,0.0
1993.0,6139.0,194969.538347,0.0
1993.0,6140.0,209810.470469,0.0
1993.0,6141.0,589099.088591,0.0
1993.0,6142.0,124302.850049,0.0
1993.0,6143.0,105193.938594,0.0
1993.0,6144.0,470940.187928,0.0
1993.0,6145.0,291172.825668,0.0
1993.0,6146.0,267336.734058,0.0
1993.0,6147.0,326298.185199,0.0
1993.0,6148.0,224306.063242,0.0
1993.0,6149.0,167906.257045,0.0
1993.0,6150.0,220689.78626300002,0.0
1993.0,6151.0,134995.036842,0.0
1993.0,6152.0,133004.052703,0.0
1993.0,6153.0,574163.455686,0.0
1993.0,6154.0,1162002.92405,0.0
1993.0,6155.0,925464.8549860001,0.0
1993.0,6156.0,56581.0490097,0.0
1993.0,6157.0,37603.795507,0.0
1993.0,6158.0,250119.97445500002,0.0
1993.0,6159.0,348496.640922,0.0
1993.0,6160.0,265326.24661599996,0.0
1993.0,6161.0,314366.412411,0.0
1993.0,6162.0,48733.0030319,0.0
1993.0,6163.0,218928.31109499998,0.0
1993.0,6164.0,172443.71831700002,0.0
1993.0,6165.0,78205.87611089999,0.0
1993.0,6166.0,82015.9868327,0.0
1993.0,6167.0,133563.279449,0.0
1993.0,6168.0,110678.942908,0.0
1993.0,6169.0,102115.807373,0.0
1993.0,6170.0,64160.801687900006,0.0
1993.0,6171.0,106091.32633,0.0
1993.0,6172.0,122880.14910999998,0.0
1993.0,6173.0,99369.8302273,0.0
1993.0,6174.0,107498.61584500001,0.0
1993.0,6175.0,111158.545149,0.0
1993.0,6176.0,90294.73390169999,0.0
1993.0,6177.0,100405.52544299999,0.0
1993.0,6178.0,74495.3442582,0.0
1993.0,6179.0,73354.63048410001,0.0
1993.0,6180.0,83616.5675258,0.0
1993.0,6181.0,583541.310151,0.0
1993.0,6182.0,253186.92028299998,0.0
1993.0,6183.0,415646.60648,0.0
1993.0,6184.0,280056.10397399997,0.0
1993.0,6185.0,66370.34944019999,0.0
1993.0,6186.0,216896.96285399998,0.0
1993.0,6187.0,125113.74368099999,0.0
1993.0,6188.0,110971.04775299999,0.0
1993.0,6189.0,153233.56388,0.0
1993.0,6190.0,209431.444078,0.0
1993.0,6191.0,140441.654208,0.0
1993.0,6192.0,277255.47422,0.0
1993.0,6193.0,69514.672045,0.0
1993.0,6194.0,32134.189779199998,0.0
1993.0,6195.0,48738.594056,0.0
1993.0,6196.0,52802.8069944,0.0
1993.0,6197.0,59563.2884326,0.0
1993.0,6198.0,23541.9909667,0.0
1993.0,6199.0,68380.7215287,0.0
1993.0,6200.0,116170.42917,0.0
1993.0,6201.0,53879.4597153,0.0
1993.0,6202.0,87087.5929151,0.0
1993.0,6203.0,246288.83151999998,0.0
1993.0,6204.0,266909.29459,0.0
1993.0,6205.0,229843.29532399998,0.0
1993.0,6206.0,276716.747177,0.0
1993.0,6207.0,254337.37499899996,0.0
1993.0,6208.0,86877.4480847,0.0
1993.0,6209.0,344677.998098,0.0
1993.0,6210.0,180955.406307,0.0
1993.0,6211.0,48754.8684358,0.0
1993.0,6212.0,117353.797423,0.0
1993.0,6213.0,146461.64702,0.0
1993.0,6214.0,91242.8876663,0.0
1993.0,6215.0,125811.850122,0.0
1993.0,6216.0,108619.62920999998,0.0
1993.0,6217.0,49305.1866118,0.0
1993.0,6218.0,145520.639079,0.0
1993.0,6219.0,1135678.57847,0.0
1993.0,6220.0,215622.868185,0.0
1993.0,6221.0,91747.3070731,0.0
1993.0,6222.0,599394.303067,3.835470919
1993.0,6223.0,557576.124728,0.0
1993.0,6224.0,850772.9476569999,0.023936152999999998
1993.0,6225.0,846862.026022,0.0
1993.0,6226.0,757038.464022,0.023936152999999998
1993.0,6227.0,1666645.04613,0.0
1993.0,6228.0,681975.886745,0.0
1993.0,6229.0,1131599.00088,0.0
1993.0,6230.0,676106.923575,3.835470919
1993.0,6231.0,296155.922685,0.0
1993.0,6232.0,997430.899909,3.835470919
1993.0,6233.0,945915.2361979999,3.835470919
1993.0,6234.0,917711.420459,0.023936152999999998
1993.0,6235.0,165834.755737,0.0
1993.0,6236.0,532859.219037,0.0
1993.0,6237.0,239122.367692,0.0
1993.0,6238.0,530542.037996,0.023936152999999998
1993.0,6239.0,84362.42807200001,0.0
1993.0,6240.0,603421.720521,0.0
1993.0,6241.0,2238718.4611,0.0
1993.0,6242.0,1781225.50638,0.023936152999999998
1993.0,6243.0,74586.5477701,3.835470919
1993.0,6244.0,726815.8232979999,0.0
1993.0,6245.0,226485.008704,0.0
1993.0,6246.0,1501794.94313,3.835470919
1993.0,6247.0,2532224.46174,3.835470919
1993.0,6248.0,246878.59044699997,3.835470919
1993.0,6249.0,153362.84565499998,1.0174338059999999
1993.0,6250.0,197933.297506,1.0174338059999999
1993.0,6251.0,420213.005963,1.0174338059999999
1993.0,6252.0,257485.561003,1.0174338059999999
1993.0,6253.0,168005.44361800002,1.0174338059999999
1993.0,6254.0,394874.88343600003,1.0174338059999999
1993.0,6255.0,162551.051518,1.0174338059999999
1993.0,6256.0,190301.337508,1.0174338059999999
1993.0,6257.0,403672.51828899997,1.0174338059999999
1993.0,6258.0,277834.163616,1.0174338059999999
1993.0,6259.0,187854.573008,1.0174338059999999
1993.0,6260.0,155326.758273,1.0174338059999999
1993.0,6261.0,223898.462907,1.0174338059999999
1993.0,6262.0,191001.011637,1.0174338059999999
1993.0,6263.0,108972.91778499998,1.0174338059999999
1993.0,6264.0,216139.92964499997,1.0174338059999999
1993.0,6265.0,170104.148454,1.0174338059999999
1993.0,6266.0,162152.379147,1.0174338059999999
1993.0,6267.0,134535.346652,1.0174338059999999
1993.0,6268.0,71832.1081851,1.0174338059999999
1993.0,6269.0,71719.2086382,1.0174338059999999
1993.0,6270.0,94062.27066639999,1.0174338059999999
1993.0,6271.0,103875.911641,1.0174338059999999
1993.0,6272.0,99325.2050981,1.0174338059999999
1993.0,6273.0,253904.990002,1.0174338059999999
1993.0,6274.0,121612.45611500001,0.0
1993.0,6275.0,333213.639894,1.0174338059999999
1993.0,6276.0,311811.835525,1.0174338059999999
1993.0,6277.0,268902.321994,1.0174338059999999
1993.0,6278.0,435512.34938599996,1.0174338059999999
1993.0,6279.0,218808.85140500002,1.0174338059999999
1993.0,6280.0,434024.11094,0.0
1993.0,6281.0,178458.260759,1.0174338059999999
1993.0,6282.0,201348.241637,1.0174338059999999
1993.0,6283.0,187487.404989,1.0174338059999999
1993.0,6284.0,177495.61307300001,1.0174338059999999
1993.0,6285.0,210755.973949,1.0174338059999999
1993.0,6286.0,478173.42915299995,0.0
1993.0,6287.0,87384.97135489999,0.0
1993.0,6288.0,120236.945473,0.0
1993.0,6289.0,206694.647071,0.0
1993.0,6290.0,743266.183359,0.0
1993.0,6291.0,177542.183621,0.0
1993.0,6292.0,212717.136965,0.0
1993.0,6293.0,196938.524364,0.0
1993.0,6294.0,167028.316602,0.0
1993.0,6295.0,159935.301714,0.0
1993.0,6296.0,28684.6233495,0.0
1993.0,6297.0,42280.4640935,0.0
1993.0,6298.0,175507.452783,0.0
1993.0,6299.0,165440.98704500002,0.0
1993.0,6300.0,183386.654812,0.0
1993.0,6301.0,220041.27128299998,0.0
1993.0,6302.0,1361957.51338,0.0
1993.0,6303.0,271176.363806,0.0
1993.0,6304.0,319755.62795,0.0
1993.0,6305.0,223754.00844200002,0.0
1993.0,6306.0,341530.9619,0.0
1993.0,6307.0,212934.75647300002,0.0
1993.0,6308.0,188256.85360499998,0.0
1993.0,6309.0,214031.875616,0.0
1993.0,6310.0,106187.577126,0.0
1993.0,6311.0,1033811.0805700001,0.0
1993.0,6312.0,124750.46398800002,0.0
1993.0,6313.0,137246.926078,0.0
1993.0,6314.0,193342.991885,0.0
1993.0,6315.0,265659.493889,0.0
1993.0,6316.0,202207.497736,0.0
1993.0,6317.0,174126.673091,0.0
1993.0,6318.0,72513.548137,0.0
1993.0,6319.0,313781.09526100004,0.0
1993.0,6320.0,42998.2059813,0.0
1993.0,6321.0,73568.64096910002,0.0
1993.0,6322.0,80425.8610116,0.0
1993.0,6323.0,196815.323842,0.0
1993.0,6324.0,193646.276961,0.0
1993.0,6325.0,190487.964208,0.0
1993.0,6326.0,232028.981361,0.0
1993.0,6327.0,251249.709907,0.0
1993.0,6328.0,154244.44751,0.0
1993.0,6329.0,225311.68291399998,0.0
1993.0,6330.0,124074.988203,0.0
1993.0,6331.0,226299.34516799997,0.0
1993.0,6332.0,247170.356811,0.0
1993.0,6333.0,223624.177894,0.0
1993.0,6334.0,198310.278336,0.0
1993.0,6335.0,120771.34430999999,0.0
1993.0,6336.0,84934.7311146,0.0
1993.0,6337.0,224014.279835,0.0
1993.0,6338.0,194638.54580599998,0.0
1993.0,6339.0,171911.272161,0.0
1993.0,6340.0,185434.38223599998,0.0
1993.0,6341.0,200886.763604,0.0
1993.0,6342.0,211700.53871300002,0.0
1993.0,6343.0,167214.946314,0.0
1993.0,6344.0,158910.103954,0.0
1993.0,6345.0,122175.22760299999,0.0
1993.0,6346.0,142473.156036,0.0
1993.0,6347.0,256966.05239499998,0.0
1993.0,6348.0,212123.845241,0.0
1993.0,6349.0,207500.342606,0.0
1993.0,6350.0,123190.67455899999,0.0
1993.0,6351.0,127689.336279,0.0
1993.0,6352.0,123457.95570899999,0.0
1993.0,6353.0,234287.683434,0.0
1993.0,6354.0,152514.46536099998,0.0
1993.0,6355.0,893704.8688889999,0.0
1993.0,6356.0,256689.405452,0.0
1993.0,6357.0,435007.679687,0.0
1993.0,6358.0,278302.10359,0.0
1993.0,6359.0,233907.196094,0.0
1993.0,6360.0,293702.62862699997,0.0
1993.0,6361.0,163391.86264200002,0.0
1993.0,6362.0,71866.31519739999,0.0
1993.0,6363.0,138402.618514,0.0
1993.0,6364.0,190122.213242,0.0
1993.0,6365.0,162236.472038,0.0
1993.0,6366.0,128543.264643,0.0
1993.0,6367.0,162011.030292,0.0
1993.0,6368.0,157867.411884,0.0
1993.0,6369.0,166062.85551400002,0.0
1993.0,6370.0,280865.17391,0.0
1993.0,6371.0,209590.49444100002,0.0
1993.0,6372.0,116337.94844400001,0.0
1993.0,6373.0,151935.667101,0.0
1993.0,6374.0,149255.20771800002,0.0
1993.0,6375.0,262303.521864,0.0
1993.0,6376.0,113678.61161400001,0.0
1993.0,6377.0,99104.35349489999,0.0
1993.0,6378.0,108363.62319500001,0.0
1993.0,6379.0,115991.017693,0.0
1993.0,6380.0,175037.152362,0.0
1993.0,6381.0,153384.819767,0.0
1993.0,6382.0,144789.819578,0.0
1993.0,6383.0,156029.019092,0.0
1993.0,6384.0,286221.859672,0.0
1993.0,6385.0,186462.98441099998,0.0
1993.0,6386.0,165606.430966,0.0
1993.0,6387.0,164599.371343,0.0
1993.0,6388.0,134759.181602,0.0
1993.0,6389.0,122494.600574,0.0
1993.0,6390.0,313661.427717,0.0
1993.0,6391.0,147940.041397,0.0
1993.0,6392.0,500901.748901,0.0
1993.0,6393.0,268827.414576,0.0
1993.0,6394.0,166705.028167,0.0
1993.0,6395.0,210183.811102,0.0
1993.0,6396.0,140545.85121300002,0.0
1993.0,6397.0,79666.42155419999,0.0
1993.0,6398.0,80859.31789480001,0.0
1993.0,6399.0,167154.47449000002,0.0
1993.0,6400.0,176686.354194,0.0
1993.0,6401.0,263446.031081,0.0
1993.0,6402.0,230702.152535,0.0
1993.0,6403.0,205198.625567,0.0
1993.0,6404.0,184332.437669,0.0
1993.0,6405.0,295106.053097,0.0
1993.0,6406.0,153053.446292,0.0
1993.0,6407.0,161728.859836,0.0
1993.0,6408.0,566561.584503,0.0
1993.0,6409.0,189449.209993,0.0
1993.0,6410.0,153266.603198,0.0
1993.0,6411.0,194989.697106,0.0
1993.0,6412.0,188883.232887,0.0
1993.0,6413.0,92368.06717410001,0.0
1993.0,6414.0,174942.87512,0.0
1993.0,6415.0,106923.929409,0.0
1993.0,6416.0,91707.8478102,0.0
1993.0,6417.0,317387.704809,0.0
1993.0,6418.0,254552.198509,0.0
1993.0,6419.0,195169.728355,0.0
1993.0,6420.0,397084.783941,0.0
1993.0,6421.0,137917.250458,0.0
1993.0,6422.0,93145.03088189999,0.0
1993.0,6423.0,191573.97926400002,0.0
1993.0,6424.0,203616.62613599998,0.0
1993.0,6425.0,191188.248437,0.0
1993.0,6426.0,172470.584375,0.0
1993.0,6427.0,146921.886787,0.0
1993.0,6428.0,112108.061028,0.0
1993.0,6429.0,146571.771921,0.0
1993.0,6430.0,200776.634169,0.0
1993.0,6431.0,97788.0350781,0.0
1993.0,6432.0,122190.682057,0.0
1993.0,6433.0,120861.363544,0.0
1993.0,6434.0,125209.480645,0.0
1993.0,6435.0,142939.92737699999,0.0
1993.0,6436.0,139233.474571,0.0
1993.0,6437.0,314423.50687399996,0.0
1993.0,6438.0,378215.154671,0.0
1993.0,6439.0,164758.446616,0.0
1993.0,6440.0,156102.28567,0.0
1993.0,6441.0,170145.813066,0.0
1993.0,6442.0,1759003.7184400002,0.0
1993.0,6443.0,195972.920539,0.0
1993.0,6444.0,144005.990774,0.0
1993.0,6445.0,143949.66310799998,0.0
1993.0,6446.0,169674.728684,0.0
1993.0,6447.0,142409.257708,0.0
1993.0,6448.0,228867.80004,0.0
1993.0,6449.0,210785.617197,0.0
1993.0,6450.0,223072.11015500003,0.0
1993.0,6451.0,151006.891859,0.0
1993.0,6452.0,111323.893487,0.0
1993.0,6453.0,179892.560484,0.0
1993.0,6454.0,257939.297543,0.0
1993.0,6455.0,176750.46271400002,0.0
1993.0,6456.0,144326.11508699998,0.0
1993.0,6457.0,187346.88094,0.0
1993.0,6458.0,202666.416848,0.0
1993.0,6459.0,30355.7701056,0.0
1993.0,6460.0,207143.487329,0.0
1993.0,6461.0,117745.43108,0.0
1993.0,6462.0,122052.386222,0.0
1993.0,6463.0,158534.302323,0.0
1993.0,6464.0,194450.017713,0.0
1993.0,6465.0,165410.075496,0.0
1993.0,6466.0,207700.31681199998,0.0
1993.0,6467.0,169151.665497,0.0
1993.0,6468.0,135447.928855,0.0
1993.0,6469.0,109298.55866,0.0
1993.0,6470.0,106369.809493,0.0
1993.0,6471.0,107507.54266400001,0.0
1993.0,6472.0,198220.311098,0.0
1993.0,6473.0,199612.779629,0.0
1993.0,6474.0,1279975.00544,1.0174338059999999
1993.0,6475.0,1724316.0876,1.0174338059999999
1993.0,6476.0,1018738.42784,0.0
1993.0,6477.0,463684.177313,1.0174338059999999
1993.0,6478.0,161240.124225,1.0174338059999999
1993.0,6479.0,214546.580755,1.0174338059999999
1993.0,6480.0,225048.779779,1.0174338059999999
1993.0,6481.0,100876.100883,0.0
1993.0,6482.0,93464.154754,0.0
1993.0,6483.0,89601.9422418,0.0
1993.0,6484.0,110670.85817400001,0.0
1993.0,6485.0,91173.49761189999,0.0
1993.0,6486.0,247747.618228,0.0
1993.0,6487.0,127136.44806300002,0.0
1993.0,6488.0,103686.088632,0.0
1993.0,6489.0,82918.08324149999,0.0
1993.0,6490.0,167881.95499600001,1.0174338059999999
1993.0,6491.0,182933.037281,1.0174338059999999
1993.0,6492.0,121479.843217,1.0174338059999999
1993.0,6493.0,115910.61207100001,1.0174338059999999
1993.0,6494.0,134493.718412,1.0174338059999999
1993.0,6495.0,155084.324678,1.0174338059999999
1993.0,6496.0,606176.196773,1.0174338059999999
1993.0,6497.0,107200.88051599999,1.0174338059999999
1993.0,6498.0,119303.67665699999,1.0174338059999999
1993.0,6499.0,122369.92200899999,1.0174338059999999
1993.0,6500.0,93883.0605559,0.0
1993.0,6501.0,69271.5070327,0.0
1993.0,6502.0,235768.411296,0.0
1993.0,6503.0,249217.63084099998,0.0
1993.0,6504.0,155105.79390299998,0.0
1993.0,6505.0,112329.848618,0.0
1993.0,6506.0,86698.3145178,0.0
1993.0,6507.0,231944.398352,0.0
1993.0,6508.0,102154.162455,0.0
1993.0,6509.0,103585.468658,0.0
1993.0,6510.0,126590.201707,0.0
1993.0,6511.0,161101.323321,1.0174338059999999
1993.0,6512.0,257061.81965100003,1.0174338059999999
1993.0,6513.0,545650.484509,1.0174338059999999
1993.0,6514.0,140337.08048,1.0174338059999999
1993.0,6515.0,531265.10657,1.0174338059999999
1993.0,6516.0,143165.241174,0.0
1993.0,6517.0,45530.5908957,0.0
1993.0,6518.0,51208.7786513,0.0
1993.0,6519.0,361965.89961100003,1.0174338059999999
1993.0,6520.0,382614.710587,1.0174338059999999
1993.0,6521.0,49552.0982669,0.0
1993.0,6522.0,70785.2817012,0.0
1993.0,6523.0,86632.63783139999,0.0
1993.0,6524.0,139757.242306,0.0
1993.0,6525.0,157875.205479,0.0
1993.0,6526.0,96979.35555319999,0.0
1993.0,6527.0,72513.8143822,0.0
1993.0,6528.0,148246.93514000002,1.0174338059999999
1993.0,6529.0,162927.655715,1.0174338059999999
1993.0,6530.0,57426.15809419999,1.0174338059999999
1993.0,6531.0,132752.654554,1.0174338059999999
1993.0,6532.0,102451.210161,1.0174338059999999
1993.0,6533.0,198364.204314,1.0174338059999999
1993.0,6534.0,270393.426514,1.0174338059999999
1993.0,6535.0,217554.39411199998,1.0174338059999999
1993.0,6536.0,100342.958033,1.0174338059999999
1993.0,6537.0,159067.92560999998,1.0174338059999999
1993.0,6538.0,74998.45445630001,1.0174338059999999
1993.0,6539.0,169781.631499,1.0174338059999999
1993.0,6540.0,143775.43764400002,0.0
1993.0,6541.0,399406.593597,1.0174338059999999
1993.0,6542.0,261762.19892800003,1.0174338059999999
1993.0,6543.0,64083.97039909999,0.0
1993.0,6544.0,76842.1090762,0.0
1993.0,6545.0,747692.929643,0.0
1993.0,6546.0,1205397.25488,0.0
1993.0,6547.0,449666.948659,0.0
1993.0,6548.0,173995.377453,0.0
1993.0,6549.0,96621.0395248,0.0
1993.0,6550.0,289308.922614,0.0
1993.0,6551.0,386718.676661,1.0174338059999999
1993.0,6552.0,183307.562493,1.0174338059999999
1993.0,6553.0,878801.327343,1.0174338059999999
1993.0,6554.0,312282.130164,1.0174338059999999
1993.0,6555.0,280857.044763,0.0
1993.0,6556.0,195844.43962699999,0.0
1993.0,6557.0,211014.257955,0.0
1993.0,6558.0,158203.660401,0.0
1993.0,6559.0,181532.82847,0.0
1993.0,6560.0,182796.000665,0.0
1993.0,6561.0,196689.302097,0.0
1993.0,6562.0,204375.29764,0.0
1993.0,6563.0,226474.3059,0.0
1993.0,6564.0,235487.04637399997,0.0
1993.0,6565.0,744913.17713,0.0
1993.0,6566.0,241688.077971,0.0
1993.0,6567.0,1170926.1932700002,0.0
1993.0,6568.0,94391.6117296,0.0
1993.0,6569.0,111839.47190899999,0.0
1993.0,6570.0,486457.18840100005,0.0
1993.0,6571.0,149289.47996099998,0.0
1993.0,6572.0,222362.757519,0.0
1993.0,6573.0,221166.01952399997,0.0
1993.0,6574.0,243407.831148,0.0
1993.0,6575.0,192789.436567,0.0
1993.0,6576.0,105988.706035,0.0
1993.0,6577.0,248447.102988,0.0
1993.0,6578.0,201774.303889,0.0
1993.0,6579.0,213713.94891099998,0.0
1993.0,6580.0,47794.7307198,0.0
1993.0,6581.0,404002.804331,0.0
1993.0,6582.0,347467.924397,0.0
1993.0,6583.0,252470.229009,0.0
1993.0,6584.0,168913.599104,0.0
1993.0,6585.0,154778.379755,0.0
1993.0,6586.0,232331.94854800001,0.0
1993.0,6587.0,181182.060692,0.0
1993.0,6588.0,149887.000133,0.0
1993.0,6589.0,143456.206808,0.0
1993.0,6590.0,272613.842288,0.0
1993.0,6591.0,141029.120161,0.0
1993.0,6592.0,75483.04473230001,0.0
1993.0,6593.0,78666.3154527,0.0
1993.0,6594.0,69636.29694439999,0.0
1993.0,6595.0,102301.39029,0.0
1993.0,6596.0,88241.87512330001,0.0
1993.0,6597.0,82959.2615626,0.0
1993.0,6598.0,87159.7177139,0.0
1993.0,6599.0,121622.811412,0.0
1993.0,6600.0,134496.99493299998,0.0
1993.0,6601.0,166809.69798,0.0
1993.0,6602.0,112988.078189,0.0
1993.0,6603.0,111688.734409,0.0
1993.0,6604.0,129832.338779,0.0
1993.0,6605.0,147164.672,0.0
1993.0,6606.0,265026.633921,0.0
1993.0,6607.0,139414.50876199998,0.0
1993.0,6608.0,84222.1861475,0.0
1993.0,6609.0,191506.057566,0.0
1993.0,6610.0,172667.630531,0.0
1993.0,6611.0,53981.17265750001,0.0
1993.0,6612.0,62954.24255669999,0.0
1993.0,6613.0,45859.029903400005,0.0
