year,ageb_id,prec,runoff
1993.0,6104.0,344149.564077,0.0
1993.0,6105.0,200966.06021199998,0.0
1993.0,6106.0,92636.7870819,0.0
1993.0,6107.0,152955.786053,0.0
1993.0,6108.0,208006.84471900002,0.0
1993.0,6109.0,132401.230258,0.0
1993.0,6110.0,123063.89578199999,0.0
1993.0,6111.0,255520.975502,0.0
1993.0,6112.0,179825.980343,0.0
1993.0,6113.0,167530.842574,0.0
1993.0,6114.0,437617.765523,0.0
1993.0,6115.0,152829.91868,0.0
1993.0,6116.0,312899.223978,0.0
1993.0,6117.0,229367.317514,0.0
1993.0,6118.0,181846.19312799998,0.0
1993.0,6119.0,185244.555711,0.0
1993.0,6120.0,302798.381811,0.0
1993.0,6121.0,351340.896086,0.0
1993.0,6122.0,261114.976873,0.0
1993.0,6123.0,413618.166299,0.0
1993.0,6124.0,265603.793008,0.0
1993.0,6125.0,231084.36965300003,0.0
1993.0,6126.0,241628.769586,0.0
1993.0,6127.0,365130.392418,0.0
1993.0,6128.0,278639.868354,0.0
1993.0,6129.0,5126332.7718400005,0.0
1993.0,6130.0,206664.268474,0.0
1993.0,6131.0,169346.58194200002,0.0
1993.0,6132.0,221326.76079200002,0.0
1993.0,6133.0,392432.429379,0.0
1993.0,6134.0,160372.70828599998,0.0
1993.0,6135.0,190684.46178699998,0.0
1993.0,6136.0,209314.696491,0.0
1993.0,6137.0,220738.15835100002,0.0
1993.0,6138.0,266213.637086,0.0
1993.0,6139.0,191484.259552,0.0
1993.0,6140.0,206062.390987,0.0
1993.0,6141.0,578470.907752,0.0
1993.0,6142.0,122082.28898299999,0.0
1993.0,6143.0,103283.97181599999,0.0
1993.0,6144.0,462374.882237,0.0
1993.0,6145.0,285877.069806,0.0
1993.0,6146.0,262474.50121300004,0.0
1993.0,6147.0,320363.580817,0.0
1993.0,6148.0,220226.458125,0.0
1993.0,6149.0,164893.887373,0.0
1993.0,6150.0,216747.357375,0.0
1993.0,6151.0,132583.46926500002,0.0
1993.0,6152.0,130628.052306,0.0
1993.0,6153.0,563906.530648,0.0
1993.0,6154.0,1141239.2263,0.0
1993.0,6155.0,908900.495424,0.0
1993.0,6156.0,55514.7603077,0.0
1993.0,6157.0,36895.139464,0.0
1993.0,6158.0,245054.887817,0.0
1993.0,6159.0,341439.36497600004,0.0
1993.0,6160.0,260586.42663000003,0.0
1993.0,6161.0,308750.53300500003,0.0
1993.0,6162.0,47814.613368599996,0.0
1993.0,6163.0,214802.5342,0.0
1993.0,6164.0,169193.959046,0.0
1993.0,6165.0,76732.06034419998,0.0
1993.0,6166.0,80470.3682612,0.0
1993.0,6167.0,131046.23499000001,0.0
1993.0,6168.0,108593.16138800001,0.0
1993.0,6169.0,100211.553715,0.0
1993.0,6170.0,62952.8052178,0.0
1993.0,6171.0,104091.999972,0.0
1993.0,6172.0,120564.431799,0.0
1993.0,6173.0,97497.1727006,0.0
1993.0,6174.0,105578.24764,0.0
1993.0,6175.0,109172.795527,0.0
1993.0,6176.0,88681.6979137,0.0
1993.0,6177.0,98611.8690585,0.0
1993.0,6178.0,73147.03213739999,0.0
1993.0,6179.0,72042.903564,0.0
1993.0,6180.0,82122.83110519999,0.0
1993.0,6181.0,573116.8579930001,0.0
1993.0,6182.0,248597.513839,0.0
1993.0,6183.0,408221.445504,0.0
1993.0,6184.0,275053.148045,0.0
1993.0,6185.0,65142.1090402,0.0
1993.0,6186.0,212970.54047100001,0.0
1993.0,6187.0,122878.696714,0.0
1993.0,6188.0,108988.64760699999,0.0
1993.0,6189.0,150496.18106300003,0.0
1993.0,6190.0,205690.135568,0.0
1993.0,6191.0,137932.787603,0.0
1993.0,6192.0,272212.842582,0.0
1993.0,6193.0,68250.3619875,0.0
1993.0,6194.0,31549.7436741,0.0
1993.0,6195.0,47852.1524913,0.0
1993.0,6196.0,51842.44685769999,0.0
1993.0,6197.0,58479.970876600004,0.0
1993.0,6198.0,23113.8169557,0.0
1993.0,6199.0,67137.0353913,0.0
1993.0,6200.0,114057.559503,0.0
1993.0,6201.0,52899.51777209999,0.0
1993.0,6202.0,85503.6723359,0.0
1993.0,6203.0,241809.41102399997,0.0
1993.0,6204.0,262054.83587399998,0.0
1993.0,6205.0,225662.98084699997,0.0
1993.0,6206.0,271773.445919,0.0
1993.0,6207.0,249793.861537,0.0
1993.0,6208.0,85325.45890160001,0.0
1993.0,6209.0,338182.42649499996,0.0
1993.0,6210.0,177722.797161,0.0
1993.0,6211.0,47883.9056013,0.0
1993.0,6212.0,115142.226049,0.0
1993.0,6213.0,143724.85225599998,0.0
1993.0,6214.0,89523.38507739999,0.0
1993.0,6215.0,123440.883929,0.0
1993.0,6216.0,106644.091017,0.0
1993.0,6217.0,48408.4400475,0.0
1993.0,6218.0,142868.61951,0.0
1993.0,6219.0,1113552.90381,0.0
1993.0,6220.0,211695.678406,0.0
1993.0,6221.0,90076.29189010001,0.0
1993.0,6222.0,588477.3942989999,4.476631697
1993.0,6223.0,547420.860232,0.0
1993.0,6224.0,835277.620784,0.033816703999999996
1993.0,6225.0,831437.9296800001,0.0
1993.0,6226.0,743250.345244,0.033816703999999996
1993.0,6227.0,1634648.88463,0.0
1993.0,6228.0,668828.72699,0.0
1993.0,6229.0,1109745.83934,0.0
1993.0,6230.0,663792.829891,4.476631697
1993.0,6231.0,290761.965531,0.0
1993.0,6232.0,978160.432275,4.476631697
1993.0,6233.0,928687.06055,4.476631697
1993.0,6234.0,901030.7458129999,0.033816703999999996
1993.0,6235.0,162814.368506,0.0
1993.0,6236.0,523154.12933100003,0.0
1993.0,6237.0,234767.17602800002,0.0
1993.0,6238.0,520879.151651,0.033816703999999996
1993.0,6239.0,82825.91541910001,0.0
1993.0,6240.0,592431.459456,0.0
1993.0,6241.0,2194884.7280900003,0.0
1993.0,6242.0,1746207.29175,0.033816703999999996
1993.0,6243.0,73228.0855138,4.476631697
1993.0,6244.0,713429.37265,0.0
1993.0,6245.0,222359.98421700002,0.0
1993.0,6246.0,1473988.40508,4.476631697
1993.0,6247.0,2486528.0057900003,4.476631697
1993.0,6248.0,242367.29006799997,4.476631697
1993.0,6249.0,150567.187403,1.068786153
1993.0,6250.0,194325.16247,1.068786153
1993.0,6251.0,412552.924065,1.068786153
1993.0,6252.0,252641.31261700002,1.068786153
1993.0,6253.0,165211.474781,1.068786153
1993.0,6254.0,387543.645139,1.068786153
1993.0,6255.0,159847.790465,1.068786153
1993.0,6256.0,187135.866992,1.068786153
1993.0,6257.0,396563.913641,1.068786153
1993.0,6258.0,273117.79934,1.068786153
1993.0,6259.0,184715.383377,1.068786153
1993.0,6260.0,152731.132619,1.068786153
1993.0,6261.0,219816.473635,1.068786153
1993.0,6262.0,187795.619946,1.068786153
1993.0,6263.0,107151.89928099999,1.068786153
1993.0,6264.0,212512.65495899998,1.068786153
1993.0,6265.0,167249.44931199998,1.068786153
1993.0,6266.0,159431.12712699999,1.068786153
1993.0,6267.0,132287.16095,1.068786153
1993.0,6268.0,70631.7402327,1.068786153
1993.0,6269.0,70520.7273212,1.068786153
1993.0,6270.0,92444.1107662,1.068786153
1993.0,6271.0,101986.477719,1.068786153
1993.0,6272.0,97658.3228948,1.068786153
1993.0,6273.0,249643.93955900002,1.068786153
1993.0,6274.0,119571.547781,0.0
1993.0,6275.0,327645.392146,1.068786153
1993.0,6276.0,306601.227845,1.068786153
1993.0,6277.0,264408.76419899997,1.068786153
1993.0,6278.0,428077.00718200003,1.068786153
1993.0,6279.0,215152.39276,1.068786153
1993.0,6280.0,426740.28942,0.0
1993.0,6281.0,175476.090494,1.068786153
1993.0,6282.0,197983.562768,1.068786153
1993.0,6283.0,184354.351009,1.068786153
1993.0,6284.0,174529.52936800002,1.068786153
1993.0,6285.0,207234.084876,1.068786153
1993.0,6286.0,470182.79551400006,0.0
1993.0,6287.0,85924.7034916,0.0
1993.0,6288.0,118227.696689,0.0
1993.0,6289.0,203240.625791,0.0
1993.0,6290.0,730634.326004,0.0
1993.0,6291.0,174562.658878,0.0
1993.0,6292.0,209147.303813,0.0
1993.0,6293.0,193633.488939,0.0
1993.0,6294.0,164225.236275,0.0
1993.0,6295.0,157251.25683499998,0.0
1993.0,6296.0,28203.2360911,0.0
1993.0,6297.0,41570.9105307,0.0
1993.0,6298.0,172562.075028,0.0
1993.0,6299.0,162664.545388,0.0
1993.0,6300.0,180309.04776400002,0.0
1993.0,6301.0,215479.504062,0.0
1993.0,6302.0,1336847.7284,0.0
1993.0,6303.0,266625.464018,0.0
1993.0,6304.0,314389.467718,0.0
1993.0,6305.0,219998.95377800002,0.0
1993.0,6306.0,335799.36656399997,0.0
1993.0,6307.0,209327.010764,0.0
1993.0,6308.0,185097.514557,0.0
1993.0,6309.0,210439.97843299998,0.0
1993.0,6310.0,104405.530138,0.0
1993.0,6311.0,1016443.1985200001,0.0
1993.0,6312.0,122656.893398,0.0
1993.0,6313.0,134943.63902899998,0.0
1993.0,6314.0,190098.296926,0.0
1993.0,6315.0,260316.50083600002,0.0
1993.0,6316.0,198426.71908399998,0.0
1993.0,6317.0,170870.936208,0.0
1993.0,6318.0,71301.79281619999,0.0
1993.0,6319.0,308537.579786,0.0
1993.0,6320.0,42279.6739797,0.0
1993.0,6321.0,72339.2542623,0.0
1993.0,6322.0,79081.8850579,0.0
1993.0,6323.0,193404.783232,0.0
1993.0,6324.0,190396.492251,0.0
1993.0,6325.0,187291.182513,0.0
1993.0,6326.0,228071.12300500003,0.0
1993.0,6327.0,246945.96364200002,0.0
1993.0,6328.0,151655.906925,0.0
1993.0,6329.0,221530.487254,0.0
1993.0,6330.0,121992.753492,0.0
1993.0,6331.0,222501.574494,0.0
1993.0,6332.0,242429.54009899998,0.0
1993.0,6333.0,219442.96044499998,0.0
1993.0,6334.0,194602.36802,0.0
1993.0,6335.0,118513.21973299999,0.0
1993.0,6336.0,83515.4085881,0.0
1993.0,6337.0,220124.153354,0.0
1993.0,6338.0,190974.281781,0.0
1993.0,6339.0,168963.392453,0.0
1993.0,6340.0,182181.92991099998,0.0
1993.0,6341.0,197363.282072,0.0
1993.0,6342.0,208007.25684400002,0.0
1993.0,6343.0,164327.90740999999,0.0
1993.0,6344.0,156206.11522100001,0.0
1993.0,6345.0,120115.372236,0.0
1993.0,6346.0,140077.798396,0.0
1993.0,6347.0,252653.25428000002,0.0
1993.0,6348.0,208563.326381,0.0
1993.0,6349.0,203188.536129,0.0
1993.0,6350.0,120887.249822,0.0
1993.0,6351.0,125298.314471,0.0
1993.0,6352.0,121112.57969500001,0.0
1993.0,6353.0,230134.93044899998,0.0
1993.0,6354.0,149730.934588,0.0
1993.0,6355.0,878029.607141,0.0
1993.0,6356.0,252187.165665,0.0
1993.0,6357.0,427377.80154899997,0.0
1993.0,6358.0,273420.784857,0.0
1993.0,6359.0,229804.54806,0.0
1993.0,6360.0,288649.993599,0.0
1993.0,6361.0,160553.924143,0.0
1993.0,6362.0,70284.3799753,0.0
1993.0,6363.0,135654.914689,0.0
1993.0,6364.0,186344.867145,0.0
1993.0,6365.0,159013.159549,0.0
1993.0,6366.0,125989.36843699998,0.0
1993.0,6367.0,158942.291447,0.0
1993.0,6368.0,154911.76803399998,0.0
1993.0,6369.0,163150.172796,0.0
1993.0,6370.0,275938.899845,0.0
1993.0,6371.0,205914.352602,0.0
1993.0,6372.0,114297.422699,0.0
1993.0,6373.0,149270.770183,0.0
1993.0,6374.0,146637.325093,0.0
1993.0,6375.0,257702.812496,0.0
1993.0,6376.0,111684.729681,0.0
1993.0,6377.0,97366.0988031,0.0
1993.0,6378.0,106462.96424500001,0.0
1993.0,6379.0,113956.57698900001,0.0
1993.0,6380.0,171559.516094,0.0
1993.0,6381.0,150337.371811,0.0
1993.0,6382.0,141913.136994,0.0
1993.0,6383.0,153055.468108,0.0
1993.0,6384.0,281201.631267,0.0
1993.0,6385.0,183192.490774,0.0
1993.0,6386.0,162701.75377,0.0
1993.0,6387.0,161712.35761099998,0.0
1993.0,6388.0,132395.554057,0.0
1993.0,6389.0,120346.08936700001,0.0
1993.0,6390.0,308159.91916399996,0.0
1993.0,6391.0,145345.22631600001,0.0
1993.0,6392.0,492116.112504,0.0
1993.0,6393.0,264112.278478,0.0
1993.0,6394.0,163279.579491,0.0
1993.0,6395.0,206007.881394,0.0
1993.0,6396.0,137753.487747,0.0
1993.0,6397.0,78083.60994410001,0.0
1993.0,6398.0,79252.8058329,0.0
1993.0,6399.0,163833.45118099998,0.0
1993.0,6400.0,173251.44965,0.0
1993.0,6401.0,258214.493888,0.0
1993.0,6402.0,226655.71981100002,0.0
1993.0,6403.0,201599.515527,0.0
1993.0,6404.0,181099.313055,0.0
1993.0,6405.0,289929.999137,0.0
1993.0,6406.0,150368.943929,0.0
1993.0,6407.0,158892.193842,0.0
1993.0,6408.0,556624.298221,0.0
1993.0,6409.0,186126.339034,0.0
1993.0,6410.0,150578.362139,0.0
1993.0,6411.0,191569.647997,0.0
1993.0,6412.0,185570.288963,0.0
1993.0,6413.0,90747.96452000001,0.0
1993.0,6414.0,171874.440054,0.0
1993.0,6415.0,105048.52217000001,0.0
1993.0,6416.0,90099.3251661,0.0
1993.0,6417.0,311820.838698,0.0
1993.0,6418.0,249400.523968,0.0
1993.0,6419.0,191292.098283,0.0
1993.0,6420.0,389195.507707,0.0
1993.0,6421.0,135177.112003,0.0
1993.0,6422.0,91220.870201,0.0
1993.0,6423.0,187767.789496,0.0
1993.0,6424.0,199571.17318900002,0.0
1993.0,6425.0,187389.72236400002,0.0
1993.0,6426.0,169043.940652,0.0
1993.0,6427.0,144002.84431400002,0.0
1993.0,6428.0,109880.699272,0.0
1993.0,6429.0,143659.685527,0.0
1993.0,6430.0,196787.606152,0.0
1993.0,6431.0,96072.8681376,0.0
1993.0,6432.0,120047.50147100001,0.0
1993.0,6433.0,118741.498726,0.0
1993.0,6434.0,123013.351418,0.0
1993.0,6435.0,140432.812496,0.0
1993.0,6436.0,136791.369538,0.0
1993.0,6437.0,308908.631727,0.0
1993.0,6438.0,371581.39698099997,0.0
1993.0,6439.0,161058.609995,0.0
1993.0,6440.0,153364.30776199998,0.0
1993.0,6441.0,167161.516742,0.0
1993.0,6442.0,1717803.25788,0.0
1993.0,6443.0,192535.626045,0.0
1993.0,6444.0,141480.177525,0.0
1993.0,6445.0,141424.837826,0.0
1993.0,6446.0,166698.69501,0.0
1993.0,6447.0,139911.450582,0.0
1993.0,6448.0,224853.541198,0.0
1993.0,6449.0,207088.513335,0.0
1993.0,6450.0,219159.505628,0.0
1993.0,6451.0,147928.757031,0.0
1993.0,6452.0,108702.17338,0.0
1993.0,6453.0,176737.309718,0.0
1993.0,6454.0,253415.135098,0.0
1993.0,6455.0,173650.323212,0.0
1993.0,6456.0,141794.686973,0.0
1993.0,6457.0,184060.884076,0.0
1993.0,6458.0,198459.657105,0.0
1993.0,6459.0,29642.147808499998,0.0
1993.0,6460.0,202919.13479100002,0.0
1993.0,6461.0,115406.06611700001,0.0
1993.0,6462.0,119627.45072000001,0.0
1993.0,6463.0,155384.54450299998,0.0
1993.0,6464.0,190586.686843,0.0
1993.0,6465.0,162123.709888,0.0
1993.0,6466.0,203573.729143,0.0
1993.0,6467.0,165790.962019,0.0
1993.0,6468.0,132756.850855,0.0
1993.0,6469.0,107127.01606699999,0.0
1993.0,6470.0,104256.45525700001,0.0
1993.0,6471.0,105371.58395700001,0.0
1993.0,6472.0,194282.07207999998,0.0
1993.0,6473.0,195646.875061,0.0
1993.0,6474.0,1256642.28316,1.068786153
1993.0,6475.0,1692883.4516200002,1.068786153
1993.0,6476.0,1001641.8917299999,0.0
1993.0,6477.0,454941.76047299994,1.068786153
1993.0,6478.0,158300.870705,1.068786153
1993.0,6479.0,210635.601427,1.068786153
1993.0,6480.0,220946.35539,1.068786153
1993.0,6481.0,99183.19144360001,0.0
1993.0,6482.0,91895.6330877,0.0
1993.0,6483.0,88098.2364829,0.0
1993.0,6484.0,108813.57246600001,0.0
1993.0,6485.0,89643.41790619999,0.0
1993.0,6486.0,243589.901208,0.0
1993.0,6487.0,125002.835729,0.0
1993.0,6488.0,101626.054533,0.0
1993.0,6489.0,81270.6676517,0.0
1993.0,6490.0,164821.62724200002,1.068786153
1993.0,6491.0,179598.34266700002,1.068786153
1993.0,6492.0,119265.381658,1.068786153
1993.0,6493.0,113797.67227899999,1.068786153
1993.0,6494.0,132044.37830799998,1.068786153
1993.0,6495.0,152451.664782,1.068786153
1993.0,6496.0,596046.5416850001,1.068786153
1993.0,6497.0,105409.474073,1.068786153
1993.0,6498.0,117310.023488,1.068786153
1993.0,6499.0,120162.94770799999,1.068786153
1993.0,6500.0,92307.5087844,0.0
1993.0,6501.0,68108.9879907,0.0
1993.0,6502.0,231811.73012399997,0.0
1993.0,6503.0,245035.24397100002,0.0
1993.0,6504.0,152502.798145,0.0
1993.0,6505.0,110444.721622,0.0
1993.0,6506.0,85243.3376327,0.0
1993.0,6507.0,227876.17708400002,0.0
1993.0,6508.0,99804.56539260001,0.0
1993.0,6509.0,101161.23922,0.0
1993.0,6510.0,124075.10893599999,0.0
1993.0,6511.0,158080.641455,1.068786153
1993.0,6512.0,252340.433331,1.068786153
1993.0,6513.0,536576.19253,1.068786153
1993.0,6514.0,137908.677105,1.068786153
1993.0,6515.0,521580.65090500005,1.068786153
1993.0,6516.0,140654.17437,0.0
1993.0,6517.0,44732.0007182,0.0
1993.0,6518.0,50191.0031875,0.0
1993.0,6519.0,355367.85590799997,1.068786153
1993.0,6520.0,375475.840212,1.068786153
1993.0,6521.0,48720.511655400005,0.0
1993.0,6522.0,69597.358392,0.0
1993.0,6523.0,85178.7631368,0.0
1993.0,6524.0,137144.128529,0.0
1993.0,6525.0,154923.33073,0.0
1993.0,6526.0,95351.8415531,0.0
1993.0,6527.0,71296.8827225,0.0
1993.0,6528.0,145591.05761199998,1.068786153
1993.0,6529.0,159997.176164,1.068786153
1993.0,6530.0,56462.3782255,1.068786153
1993.0,6531.0,130332.70040799999,1.068786153
1993.0,6532.0,100598.647494,1.068786153
1993.0,6533.0,194748.214259,1.068786153
1993.0,6534.0,265464.412508,1.068786153
1993.0,6535.0,213588.585218,1.068786153
1993.0,6536.0,98448.6356287,1.068786153
1993.0,6537.0,156422.589735,1.068786153
1993.0,6538.0,73626.5219204,1.068786153
1993.0,6539.0,166944.45416300002,1.068786153
1993.0,6540.0,141316.24453,0.0
1993.0,6541.0,392125.792731,1.068786153
1993.0,6542.0,256990.52396,1.068786153
1993.0,6543.0,62959.9606227,0.0
1993.0,6544.0,75295.3959104,0.0
1993.0,6545.0,735145.097129,0.0
1993.0,6546.0,1185168.19791,0.0
1993.0,6547.0,442028.92160600005,0.0
1993.0,6548.0,170745.676346,0.0
1993.0,6549.0,94926.3412663,0.0
1993.0,6550.0,284234.548236,0.0
1993.0,6551.0,380228.738088,1.068786153
1993.0,6552.0,180231.282778,1.068786153
1993.0,6553.0,862781.618185,1.068786153
1993.0,6554.0,306589.525083,1.068786153
1993.0,6555.0,275612.50723000005,0.0
1993.0,6556.0,192187.370904,0.0
1993.0,6557.0,207073.91814000002,0.0
1993.0,6558.0,155249.470537,0.0
1993.0,6559.0,178143.005248,0.0
1993.0,6560.0,179382.58980699998,0.0
1993.0,6561.0,193016.456974,0.0
1993.0,6562.0,200558.929352,0.0
1993.0,6563.0,222245.275439,0.0
1993.0,6564.0,231089.71799499998,0.0
1993.0,6565.0,731403.386893,0.0
1993.0,6566.0,237304.80843499998,0.0
1993.0,6567.0,1148394.37622,0.0
1993.0,6568.0,92629.00559339998,0.0
1993.0,6569.0,109751.05604400001,0.0
1993.0,6570.0,477373.410621,0.0
1993.0,6571.0,146501.74757,0.0
1993.0,6572.0,218210.50337600004,0.0
1993.0,6573.0,217036.11247,0.0
1993.0,6574.0,238993.372065,0.0
1993.0,6575.0,189292.99573599998,0.0
1993.0,6576.0,104066.48848,0.0
1993.0,6577.0,243941.25136700002,0.0
1993.0,6578.0,198114.912963,0.0
1993.0,6579.0,209838.019864,0.0
1993.0,6580.0,46927.9226054,0.0
1993.0,6581.0,396675.785144,0.0
1993.0,6582.0,340979.53963,0.0
1993.0,6583.0,247755.76798099998,0.0
1993.0,6584.0,165759.418973,0.0
1993.0,6585.0,151888.15130199998,0.0
1993.0,6586.0,227993.536367,0.0
1993.0,6587.0,177798.787475,0.0
1993.0,6588.0,147168.640473,0.0
1993.0,6589.0,140854.476402,0.0
1993.0,6590.0,267669.70122800005,0.0
1993.0,6591.0,138471.407546,0.0
1993.0,6592.0,74114.07968760001,0.0
1993.0,6593.0,77239.61841860002,0.0
1993.0,6594.0,68373.3688697,0.0
1993.0,6595.0,100446.046116,0.0
1993.0,6596.0,86641.5151624,0.0
1993.0,6597.0,81454.70739930001,0.0
1993.0,6598.0,85578.9838249,0.0
1993.0,6599.0,119201.121904,0.0
1993.0,6600.0,131631.567117,0.0
1993.0,6601.0,163694.804698,0.0
1993.0,6602.0,110878.214015,0.0
1993.0,6603.0,109603.133316,0.0
1993.0,6604.0,127407.93609300001,0.0
1993.0,6605.0,144416.616859,0.0
1993.0,6606.0,260220.09492899998,0.0
1993.0,6607.0,136886.078836,0.0
1993.0,6608.0,82694.7275079,0.0
1993.0,6609.0,188032.892174,0.0
1993.0,6610.0,169536.11998599998,0.0
1993.0,6611.0,53002.1668595,0.0
1993.0,6612.0,61812.5006227,0.0
1993.0,6613.0,45027.3277755,0.0
1993.0,6614.0,84744.9806161,0.0
1993.0,6615.0,124965.18029,0.0
1993.0,6616.0,75975.95374069999,0.0
1993.0,6617.0,86002.93095580001,0.0
1993.0,6618.0,66443.64329179999,0.0
1993.0,6619.0,79377.5533553,0.0
1993.0,6620.0,66073.68284780001,0.0
1993.0,6621.0,60504.9041737,0.0
1993.0,6622.0,87107.9407515,0.0
1993.0,6623.0,140891.97018,0.0
