year,ageb_id,prec,runoff
1993.0,6090.0,218376.22849699997,0.0
1993.0,6091.0,167596.545071,0.0
1993.0,6092.0,153521.741015,0.0
1993.0,6093.0,262413.595309,0.0
1993.0,6094.0,160477.01194300002,0.0
1993.0,6095.0,80653.4447272,0.0
1993.0,6096.0,23293.494725599998,0.0
1993.0,6097.0,96810.9450295,0.0
1993.0,6098.0,43166.6561524,0.0
1993.0,6099.0,66578.9137568,0.0
1993.0,6100.0,77181.3179658,0.0
1993.0,6101.0,276019.032233,0.0
1993.0,6102.0,257807.30229000002,0.0
1993.0,6103.0,218573.338848,0.0
1993.0,6104.0,334059.802016,0.0
1993.0,6105.0,195628.988213,0.0
1993.0,6106.0,90112.957569,0.0
1993.0,6107.0,148788.604319,0.0
1993.0,6108.0,202339.8324,0.0
1993.0,6109.0,128794.044139,0.0
1993.0,6110.0,119711.099319,0.0
1993.0,6111.0,248559.471337,0.0
1993.0,6112.0,174553.850015,0.0
1993.0,6113.0,162619.180564,0.0
1993.0,6114.0,424787.706767,0.0
1993.0,6115.0,148666.16612100002,0.0
1993.0,6116.0,304374.486442,0.0
1993.0,6117.0,222642.736402,0.0
1993.0,6118.0,176514.83428900002,0.0
1993.0,6119.0,179813.563824,0.0
1993.0,6120.0,294109.880471,0.0
1993.0,6121.0,341073.530583,0.0
1993.0,6122.0,253459.619254,0.0
1993.0,6123.0,402600.931709,0.0
1993.0,6124.0,258544.423115,0.0
1993.0,6125.0,224797.416367,0.0
1993.0,6126.0,235045.74961,0.0
1993.0,6127.0,355182.650388,0.0
1993.0,6128.0,271048.504865,0.0
1993.0,6129.0,4984132.28904,0.0
1993.0,6130.0,200658.43821700002,0.0
1993.0,6131.0,164896.83553699998,0.0
1993.0,6132.0,214983.137273,0.0
1993.0,6133.0,381919.59110300004,0.0
1993.0,6134.0,156158.759153,0.0
1993.0,6135.0,185648.436992,0.0
1993.0,6136.0,203773.101318,0.0
1993.0,6137.0,214987.210654,0.0
1993.0,6138.0,259146.833208,0.0
1993.0,6139.0,186540.609554,0.0
1993.0,6140.0,200745.974648,0.0
1993.0,6141.0,563395.497927,0.0
1993.0,6142.0,118932.561987,0.0
1993.0,6143.0,100574.803393,0.0
1993.0,6144.0,450225.531796,0.0
1993.0,6145.0,278365.371317,0.0
1993.0,6146.0,255577.728011,0.0
1993.0,6147.0,311945.715657,0.0
1993.0,6148.0,214439.79340999998,0.0
1993.0,6149.0,160621.02939,0.0
1993.0,6150.0,211155.268559,0.0
1993.0,6151.0,129162.811479,0.0
1993.0,6152.0,127257.844341,0.0
1993.0,6153.0,549357.7239560001,0.0
1993.0,6154.0,1111787.2196,0.0
1993.0,6155.0,885404.9873340001,0.0
1993.0,6156.0,54002.296470500005,0.0
1993.0,6157.0,35889.955186800005,0.0
1993.0,6158.0,237870.379196,0.0
1993.0,6159.0,331429.060415,0.0
1993.0,6160.0,253863.288412,0.0
1993.0,6161.0,300784.759288,0.0
1993.0,6162.0,46511.935068,0.0
1993.0,6163.0,208950.377705,0.0
1993.0,6164.0,164584.37876300002,0.0
1993.0,6165.0,74641.5448527,0.0
1993.0,6166.0,78278.0049817,0.0
1993.0,6167.0,127475.96484300001,0.0
1993.0,6168.0,105634.610749,0.0
1993.0,6169.0,97510.4889959,0.0
1993.0,6170.0,61239.337773800005,0.0
1993.0,6171.0,101256.080573,0.0
1993.0,6172.0,117279.73161900001,0.0
1993.0,6173.0,94840.9251166,0.0
1993.0,6174.0,102854.325443,0.0
1993.0,6175.0,106356.133879,0.0
1993.0,6176.0,86393.7072452,0.0
1993.0,6177.0,96067.67965389999,0.0
1993.0,6178.0,71234.5357186,0.0
1993.0,6179.0,70182.3009642,0.0
1993.0,6180.0,80004.0594121,0.0
1993.0,6181.0,558330.4245579999,0.0
1993.0,6182.0,242087.72782399997,0.0
1993.0,6183.0,397689.31903400004,0.0
1993.0,6184.0,267956.767948,0.0
1993.0,6185.0,63399.9268477,0.0
1993.0,6186.0,207401.155882,0.0
1993.0,6187.0,119708.42237300001,0.0
1993.0,6188.0,106176.736981,0.0
1993.0,6189.0,146613.37473399998,0.0
1993.0,6190.0,200383.323432,0.0
1993.0,6191.0,134374.11723099998,0.0
1993.0,6192.0,265060.184974,0.0
1993.0,6193.0,66457.0172419,0.0
1993.0,6194.0,30720.743425599998,0.0
1993.0,6195.0,46594.790570599995,0.0
1993.0,6196.0,50480.236065499994,0.0
1993.0,6197.0,56943.352675,0.0
1993.0,6198.0,22506.4788995,0.0
1993.0,6199.0,65372.94438659999,0.0
1993.0,6200.0,111060.58602,0.0
1993.0,6201.0,51509.5314119,0.0
1993.0,6202.0,83256.980054,0.0
1993.0,6203.0,235455.633197,0.0
1993.0,6204.0,255169.089788,0.0
1993.0,6205.0,219733.46620100003,0.0
1993.0,6206.0,264761.682242,0.0
1993.0,6207.0,243349.171847,0.0
1993.0,6208.0,83124.05930800001,0.0
1993.0,6209.0,328968.864414,0.0
1993.0,6210.0,173137.543258,0.0
1993.0,6211.0,46648.4992913,0.0
1993.0,6212.0,112005.25036800001,0.0
1993.0,6213.0,139842.880045,0.0
1993.0,6214.0,87084.378194,0.0
1993.0,6215.0,120077.81666600001,0.0
1993.0,6216.0,103841.91364,0.0
1993.0,6217.0,47136.461129400006,0.0
1993.0,6218.0,139106.895612,0.0
1993.0,6219.0,1082169.01807,0.0
1993.0,6220.0,206125.205315,0.0
1993.0,6221.0,87706.0613593,0.0
1993.0,6222.0,572992.441962,4.274875175
1993.0,6223.0,533016.252661,0.0
1993.0,6224.0,813298.4687020001,0.030641615
1993.0,6225.0,809559.813652,0.0
1993.0,6226.0,723692.7610739999,0.030641615
1993.0,6227.0,1589264.3306,0.0
1993.0,6228.0,650180.303111,0.0
1993.0,6229.0,1078748.49642,0.0
1993.0,6230.0,646326.05813,4.274875175
1993.0,6231.0,283110.974649,0.0
1993.0,6232.0,950826.4791260001,4.274875175
1993.0,6233.0,904249.9708530001,4.274875175
1993.0,6234.0,877370.252051,0.030641615
1993.0,6235.0,158530.138117,0.0
1993.0,6236.0,509388.066546,0.0
1993.0,6237.0,228589.60902800004,0.0
1993.0,6238.0,507172.95169300004,0.030641615
1993.0,6239.0,80646.4683155,0.0
1993.0,6240.0,576842.461473,0.0
1993.0,6241.0,2132709.31919,0.0
1993.0,6242.0,1696536.14437,0.030641615
1993.0,6243.0,71301.19176239999,4.274875175
1993.0,6244.0,694441.529604,0.0
1993.0,6245.0,216508.89496399998,0.0
1993.0,6246.0,1434546.5699,4.274875175
1993.0,6247.0,2421710.44093,4.274875175
1993.0,6248.0,235968.29262,4.274875175
1993.0,6249.0,146601.721014,1.050767228
1993.0,6250.0,189207.248577,1.050767228
1993.0,6251.0,401687.576959,1.050767228
1993.0,6252.0,245770.049244,1.050767228
1993.0,6253.0,161248.404723,1.050767228
1993.0,6254.0,377144.742117,1.050767228
1993.0,6255.0,156013.383726,1.050767228
1993.0,6256.0,182645.845034,1.050767228
1993.0,6257.0,386480.802524,1.050767228
1993.0,6258.0,266427.931578,1.050767228
1993.0,6259.0,180262.63921300002,1.050767228
1993.0,6260.0,149049.39995999998,1.050767228
1993.0,6261.0,214026.427143,1.050767228
1993.0,6262.0,183248.9723,1.050767228
1993.0,6263.0,104568.898421,1.050767228
1993.0,6264.0,207367.592669,1.050767228
1993.0,6265.0,163200.23711400002,1.050767228
1993.0,6266.0,155571.201325,1.050767228
1993.0,6267.0,129098.25013399999,1.050767228
1993.0,6268.0,68929.0933639,1.050767228
1993.0,6269.0,68820.7565267,1.050767228
1993.0,6270.0,90148.8521484,1.050767228
1993.0,6271.0,99306.4338666,1.050767228
1993.0,6272.0,95293.9547374,1.050767228
1993.0,6273.0,243599.90599499998,1.050767228
1993.0,6274.0,116676.64695,0.0
1993.0,6275.0,319747.180957,1.050767228
1993.0,6276.0,299210.30672600004,1.050767228
1993.0,6277.0,258034.933497,1.050767228
1993.0,6278.0,417530.439277,1.050767228
1993.0,6279.0,209965.93485,1.050767228
1993.0,6280.0,416408.64413000003,0.0
1993.0,6281.0,171246.068481,1.050767228
1993.0,6282.0,193210.976221,1.050767228
1993.0,6283.0,179910.309882,1.050767228
1993.0,6284.0,170322.325132,1.050767228
1993.0,6285.0,202238.505487,1.050767228
1993.0,6286.0,458848.58143500006,0.0
1993.0,6287.0,83853.4048535,0.0
1993.0,6288.0,115377.702948,0.0
1993.0,6289.0,198341.312621,0.0
1993.0,6290.0,712716.82635,0.0
1993.0,6291.0,170336.389371,0.0
1993.0,6292.0,204083.718748,0.0
1993.0,6293.0,188945.50288900002,0.0
1993.0,6294.0,160249.242138,0.0
1993.0,6295.0,153444.107036,0.0
1993.0,6296.0,27520.4183714,0.0
1993.0,6297.0,40564.453177999996,0.0
1993.0,6298.0,168384.240889,0.0
1993.0,6299.0,158726.336538,0.0
1993.0,6300.0,175943.654642,0.0
1993.0,6301.0,209008.922555,0.0
1993.0,6302.0,1301231.0688,0.0
1993.0,6303.0,260170.29728600002,0.0
1993.0,6304.0,306777.90503200004,0.0
1993.0,6305.0,214672.643582,0.0
1993.0,6306.0,327669.457039,0.0
1993.0,6307.0,204209.649106,0.0
1993.0,6308.0,180616.189705,0.0
1993.0,6309.0,205345.096919,0.0
1993.0,6310.0,101877.807937,0.0
1993.0,6311.0,991807.944042,0.0
1993.0,6312.0,119687.29444900001,0.0
1993.0,6313.0,131676.570399,0.0
1993.0,6314.0,185495.900052,0.0
1993.0,6315.0,252737.799346,0.0
1993.0,6316.0,193063.921019,0.0
1993.0,6317.0,166252.877056,0.0
1993.0,6318.0,69582.9936775,0.0
1993.0,6319.0,301099.981018,0.0
1993.0,6320.0,41260.481272900004,0.0
1993.0,6321.0,70595.4461053,0.0
1993.0,6322.0,77175.53922060001,0.0
1993.0,6323.0,188567.144673,0.0
1993.0,6324.0,185786.875885,0.0
1993.0,6325.0,182756.747608,0.0
1993.0,6326.0,222457.148454,0.0
1993.0,6327.0,240841.36872399997,0.0
1993.0,6328.0,147984.223995,0.0
1993.0,6329.0,216167.097689,0.0
1993.0,6330.0,119039.233779,0.0
1993.0,6331.0,217114.67430900002,0.0
1993.0,6332.0,235704.988088,0.0
1993.0,6333.0,213512.16499000002,0.0
1993.0,6334.0,189342.929133,0.0
1993.0,6335.0,115310.211245,0.0
1993.0,6336.0,81502.18834939999,0.0
1993.0,6337.0,214606.252233,0.0
1993.0,6338.0,185776.752426,0.0
1993.0,6339.0,164782.00945,0.0
1993.0,6340.0,177568.529699,0.0
1993.0,6341.0,192365.443879,0.0
1993.0,6342.0,202768.56749400002,0.0
1993.0,6343.0,160232.823282,0.0
1993.0,6344.0,152370.676313,0.0
1993.0,6345.0,117193.596221,0.0
1993.0,6346.0,136680.133391,0.0
1993.0,6347.0,246535.81988000002,0.0
1993.0,6348.0,203512.953056,0.0
1993.0,6349.0,197072.508306,0.0
1993.0,6350.0,117619.98589000001,0.0
1993.0,6351.0,121906.799572,0.0
1993.0,6352.0,117785.8105,0.0
1993.0,6353.0,224244.510056,0.0
1993.0,6354.0,145782.670269,0.0
1993.0,6355.0,855795.2286949999,0.0
1993.0,6356.0,245801.02010100003,0.0
1993.0,6357.0,416555.29658699996,0.0
1993.0,6358.0,266496.93951500003,0.0
1993.0,6359.0,223985.19840599998,0.0
1993.0,6360.0,281483.146806,0.0
1993.0,6361.0,156528.48586800002,0.0
1993.0,6362.0,68040.5037979,0.0
1993.0,6363.0,131757.46865599998,0.0
1993.0,6364.0,180986.937945,0.0
1993.0,6365.0,154441.092372,0.0
1993.0,6366.0,122366.82639300001,0.0
1993.0,6367.0,154589.477317,0.0
1993.0,6368.0,150719.37208,0.0
1993.0,6369.0,159018.71452100002,0.0
1993.0,6370.0,268951.288178,0.0
1993.0,6371.0,200699.975312,0.0
1993.0,6372.0,111403.06454600001,0.0
1993.0,6373.0,145490.780569,0.0
1993.0,6374.0,142924.02231300002,0.0
1993.0,6375.0,251176.99398899998,0.0
1993.0,6376.0,108856.532857,0.0
1993.0,6377.0,94900.49323460001,0.0
1993.0,6378.0,103766.99839400001,0.0
1993.0,6379.0,111070.85008499998,0.0
1993.0,6380.0,166626.70654100002,0.0
1993.0,6381.0,146014.757474,0.0
1993.0,6382.0,137832.742657,0.0
1993.0,6383.0,148837.672004,0.0
1993.0,6384.0,274080.751244,0.0
1993.0,6385.0,178553.500089,0.0
1993.0,6386.0,158581.650829,0.0
1993.0,6387.0,157617.30918699998,0.0
1993.0,6388.0,129042.896209,0.0
1993.0,6389.0,117298.56058900002,0.0
1993.0,6390.0,300356.373351,0.0
1993.0,6391.0,141664.64340499998,0.0
1993.0,6392.0,479654.236736,0.0
1993.0,6393.0,257424.152811,0.0
1993.0,6394.0,158420.794773,0.0
1993.0,6395.0,200084.586269,0.0
1993.0,6396.0,133792.69480599998,0.0
1993.0,6397.0,75838.49066519999,0.0
1993.0,6398.0,76974.06894560001,0.0
1993.0,6399.0,159122.787317,0.0
1993.0,6400.0,168379.252375,0.0
1993.0,6401.0,250793.88556300002,0.0
1993.0,6402.0,220916.10805900002,0.0
1993.0,6403.0,196494.403027,0.0
1993.0,6404.0,176513.327992,0.0
1993.0,6405.0,282588.090309,0.0
1993.0,6406.0,146561.145219,0.0
1993.0,6407.0,154868.56053699998,0.0
1993.0,6408.0,542528.879116,0.0
1993.0,6409.0,181413.054394,0.0
1993.0,6410.0,146765.260323,0.0
1993.0,6411.0,186718.522229,0.0
1993.0,6412.0,180871.0852,0.0
1993.0,6413.0,88449.9502275,0.0
1993.0,6414.0,167522.05681500002,0.0
1993.0,6415.0,102388.374291,0.0
1993.0,6416.0,87817.73639369999,0.0
1993.0,6417.0,303924.587274,0.0
1993.0,6418.0,242093.19582300002,0.0
1993.0,6419.0,185791.92253399998,0.0
1993.0,6420.0,378005.06276999996,0.0
1993.0,6421.0,131290.396975,0.0
1993.0,6422.0,88491.5686134,0.0
1993.0,6423.0,182368.947352,0.0
1993.0,6424.0,193832.951189,0.0
1993.0,6425.0,182001.750693,0.0
1993.0,6426.0,164183.46083599998,0.0
1993.0,6427.0,139862.365125,0.0
1993.0,6428.0,106721.325922,0.0
1993.0,6429.0,139529.0731,0.0
1993.0,6430.0,191129.419386,0.0
1993.0,6431.0,93640.01110039999,0.0
1993.0,6432.0,117007.533846,0.0
1993.0,6433.0,115734.60306099999,0.0
1993.0,6434.0,119898.27945799999,0.0
1993.0,6435.0,136876.626834,0.0
1993.0,6436.0,133327.396281,0.0
1993.0,6437.0,301086.12623600004,0.0
1993.0,6438.0,362171.82657800004,0.0
1993.0,6439.0,155810.623139,0.0
1993.0,6440.0,149480.657334,0.0
1993.0,6441.0,162928.479046,0.0
1993.0,6442.0,1659362.98127,0.0
1993.0,6443.0,187660.038777,0.0
1993.0,6444.0,137897.469397,0.0
1993.0,6445.0,137843.531068,0.0
1993.0,6446.0,162477.377367,0.0
1993.0,6447.0,136368.46738800002,0.0
1993.0,6448.0,219159.56608699998,0.0
1993.0,6449.0,201844.402727,0.0
1993.0,6450.0,213609.720805,0.0
1993.0,6451.0,143562.615287,0.0
1993.0,6452.0,104983.427372,0.0
1993.0,6453.0,172261.783839,0.0
1993.0,6454.0,246997.893616,0.0
1993.0,6455.0,169252.969213,0.0
1993.0,6456.0,138204.01450999998,0.0
1993.0,6457.0,179399.90303299998,0.0
1993.0,6458.0,192492.631505,0.0
1993.0,6459.0,28629.9192105,0.0
1993.0,6460.0,196927.154909,0.0
1993.0,6461.0,112087.823222,0.0
1993.0,6462.0,116187.831367,0.0
1993.0,6463.0,150916.810022,0.0
1993.0,6464.0,185106.793621,0.0
1993.0,6465.0,157462.205804,0.0
1993.0,6466.0,197720.422613,0.0
1993.0,6467.0,161024.014315,0.0
1993.0,6468.0,128939.72501400001,0.0
1993.0,6469.0,104046.818709,0.0
1993.0,6470.0,101258.794444,0.0
1993.0,6471.0,102341.86011699999,0.0
1993.0,6472.0,188695.92633299998,0.0
1993.0,6473.0,190021.487462,0.0
1993.0,6474.0,1223546.27584,1.050767228
1993.0,6475.0,1648298.22331,1.050767228
1993.0,6476.0,977391.524495,0.0
1993.0,6477.0,442541.188942,1.050767228
1993.0,6478.0,154131.72341099998,1.050767228
1993.0,6479.0,205088.121846,1.050767228
1993.0,6480.0,215127.32296199998,1.050767228
1993.0,6481.0,96781.9052793,0.0
1993.0,6482.0,89670.7832005,0.0
1993.0,6483.0,85965.32390689998,0.0
1993.0,6484.0,106179.128844,0.0
1993.0,6485.0,87473.09553600001,0.0
1993.0,6486.0,237692.439642,0.0
1993.0,6487.0,121976.440071,0.0
1993.0,6488.0,98704.0250009,0.0
1993.0,6489.0,78933.91166819999,0.0
1993.0,6490.0,160480.74371900002,1.050767228
1993.0,6491.0,174868.28691199998,1.050767228
1993.0,6492.0,116124.306432,1.050767228
1993.0,6493.0,110800.59932899999,1.050767228
1993.0,6494.0,128570.14255599999,1.050767228
1993.0,6495.0,148717.40136800002,1.050767228
1993.0,6496.0,581678.259458,1.050767228
1993.0,6497.0,102868.47606799999,1.050767228
1993.0,6498.0,114482.15115399999,1.050767228
1993.0,6499.0,117032.49268800001,1.050767228
1993.0,6500.0,90072.687133,0.0
1993.0,6501.0,66460.0274346,0.0
1993.0,6502.0,226199.42533600001,0.0
1993.0,6503.0,239102.78976599997,0.0
1993.0,6504.0,148810.611457,0.0
1993.0,6505.0,107770.786874,0.0
1993.0,6506.0,83179.5439165,0.0
1993.0,6507.0,222105.65964499998,0.0
1993.0,6508.0,96471.8089053,0.0
1993.0,6509.0,97722.6213764,0.0
1993.0,6510.0,120507.60713499998,0.0
1993.0,6511.0,153795.99314500001,1.050767228
1993.0,6512.0,245643.442115,1.050767228
1993.0,6513.0,523704.87687,1.050767228
1993.0,6514.0,134464.13879300002,1.050767228
1993.0,6515.0,507843.856217,1.050767228
1993.0,6516.0,137092.383153,0.0
1993.0,6517.0,43599.250496,0.0
1993.0,6518.0,48747.3523444,0.0
1993.0,6519.0,346008.943562,1.050767228
1993.0,6520.0,365349.799053,1.050767228
1993.0,6521.0,47540.958055099996,0.0
1993.0,6522.0,67912.36347150001,0.0
1993.0,6523.0,83116.5328089,0.0
1993.0,6524.0,133437.590062,0.0
1993.0,6525.0,150736.281012,0.0
1993.0,6526.0,93043.3147298,0.0
1993.0,6527.0,69570.741271,0.0
1993.0,6528.0,141823.86144,1.050767228
1993.0,6529.0,155840.47419500002,1.050767228
1993.0,6530.0,55095.3167571,1.050767228
1993.0,6531.0,126900.14679700001,1.050767228
1993.0,6532.0,97970.9032101,1.050767228
1993.0,6533.0,189619.158512,1.050767228
1993.0,6534.0,258472.914404,1.050767228
1993.0,6535.0,207963.333327,1.050767228
1993.0,6536.0,95761.6577704,1.050767228
1993.0,6537.0,152670.346239,1.050767228
1993.0,6538.0,71680.52141989999,1.050767228
1993.0,6539.0,162920.09555,1.050767228
1993.0,6540.0,137828.032899,0.0
1993.0,6541.0,381798.432049,1.050767228
1993.0,6542.0,250222.20144200002,1.050767228
1993.0,6543.0,61365.623051300005,0.0
1993.0,6544.0,73101.4800175,0.0
1993.0,6545.0,717346.781459,0.0
1993.0,6546.0,1156474.54574,0.0
1993.0,6547.0,431194.85792,0.0
1993.0,6548.0,166136.17856300002,0.0
1993.0,6549.0,92522.51777430001,0.0
1993.0,6550.0,277036.865536,0.0
1993.0,6551.0,371023.166108,1.050767228
1993.0,6552.0,175867.772394,1.050767228
1993.0,6553.0,840058.662629,1.050767228
1993.0,6554.0,298514.920797,1.050767228
1993.0,6555.0,268173.458738,0.0
1993.0,6556.0,187000.047635,0.0
1993.0,6557.0,201484.792545,0.0
1993.0,6558.0,151059.13697300002,0.0
1993.0,6559.0,173334.75301,0.0
1993.0,6560.0,174540.879981,0.0
1993.0,6561.0,187806.75587,0.0
1993.0,6562.0,195145.64961300002,0.0
1993.0,6563.0,216246.660217,0.0
1993.0,6564.0,224852.382703,0.0
1993.0,6565.0,712240.594351,0.0
1993.0,6566.0,231087.414731,0.0
1993.0,6567.0,1116434.40289,0.0
1993.0,6568.0,90128.85902389999,0.0
1993.0,6569.0,106788.768751,0.0
1993.0,6570.0,464488.639946,0.0
1993.0,6571.0,142547.523521,0.0
1993.0,6572.0,212320.790559,0.0
1993.0,6573.0,211178.097601,0.0
1993.0,6574.0,232731.737938,0.0
1993.0,6575.0,184333.513087,0.0
1993.0,6576.0,101339.94309500001,0.0
1993.0,6577.0,237549.98264200002,0.0
1993.0,6578.0,192924.295796,0.0
1993.0,6579.0,204340.256914,0.0
1993.0,6580.0,45698.4095058,0.0
1993.0,6581.0,386282.866662,0.0
1993.0,6582.0,331776.171626,0.0
1993.0,6583.0,241068.599859,0.0
1993.0,6584.0,161285.411721,0.0
1993.0,6585.0,147788.542999,0.0
1993.0,6586.0,221839.77001500002,0.0
1993.0,6587.0,172999.826008,0.0
1993.0,6588.0,143312.817302,0.0
1993.0,6589.0,137164.08453599998,0.0
1993.0,6590.0,260656.746344,0.0
1993.0,6591.0,134843.452161,0.0
1993.0,6592.0,72172.2883876,0.0
1993.0,6593.0,75215.9379021,0.0
1993.0,6594.0,66581.98438,0.0
1993.0,6595.0,97814.35643839999,0.0
1993.0,6596.0,84371.50464530001,0.0
1993.0,6597.0,79320.5914144,0.0
1993.0,6598.0,83336.81166339999,0.0
1993.0,6599.0,115766.10679,0.0
1993.0,6600.0,127567.13696500001,0.0
1993.0,6601.0,159276.52338499998,0.0
1993.0,6602.0,107885.50363699999,0.0
1993.0,6603.0,106644.8386,0.0
1993.0,6604.0,123969.07250699999,0.0
1993.0,6605.0,140518.67250699998,0.0
1993.0,6606.0,253402.31997199997,0.0
1993.0,6607.0,133299.65911500002,0.0
1993.0,6608.0,80528.1229558,0.0
1993.0,6609.0,183106.424279,0.0
1993.0,6610.0,165094.268125,0.0
1993.0,6611.0,51613.5083628,0.0
1993.0,6612.0,60193.0110946,0.0
1993.0,6613.0,43847.6103223,0.0
1993.0,6614.0,82524.6593658,0.0
1993.0,6615.0,121691.088499,0.0
1993.0,6616.0,73985.38128,0.0
1993.0,6617.0,83749.65136569999,0.0
1993.0,6618.0,64702.81767509999,0.0
1993.0,6619.0,77297.858874,0.0
1993.0,6620.0,64342.550206800006,0.0
1993.0,6621.0,58919.673715100005,0.0
1993.0,6622.0,84825.70986880001,0.0
1993.0,6623.0,137200.595976,0.0
