year,censusblock_id,prec,prec_vol,runoff
2000,6071,693.487553226,341423.283239,0.0
2000,6072,761.644935362,290456.343442,0.0
2000,6073,751.756161648,289688.328018,0.0
2000,6074,743.2127595789999,307228.423225,0.0
2000,6075,736.1609314469999,280176.970791,0.0
2000,6076,729.023549546,421151.313691,0.0
2000,6077,717.483971285,468328.400973,0.0
2000,6078,706.021500825,164707.090855,0.0
2000,6079,706.0856173669999,184879.894072,0.0
2000,6080,700.6811493380001,215682.38634,0.0
2000,6081,696.626052505,254001.422039,0.0
2000,6082,693.447040229,249223.75188899998,0.0
2000,6083,692.404145034,328182.45751700003,0.0
2000,6084,773.77851494,125920.215225,0.0
2000,6085,767.725482488,139143.60825,0.0
2000,6086,754.764314207,124443.124881,0.0
2000,6087,761.6563733160001,355158.950958,0.0
2000,6088,740.687053839,480872.10071,0.0
2000,6089,727.1151594869999,254294.778737,0.0
2000,6090,721.7233588810001,223682.41429899997,0.0
2000,6091,712.3959329810001,170665.383873,0.0
2000,6092,711.9911274589999,156244.059919,0.0
2000,6093,698.082690488,261849.94320300003,0.0
2000,6094,690.09954756,158301.120207,0.0
2000,6095,784.146220268,97490.2789493,0.0
2000,6096,782.306034964,28090.0241941,0.0
2000,6097,778.106898033,116119.37222,0.0
2000,6098,772.0281469930001,51371.5712507,0.0
2000,6099,774.235607923,79460.44925060001,0.0
2000,6100,769.462411427,91546.19098839999,0.0
2000,6101,754.150185645,320877.05100700003,0.0
2000,6102,752.732897942,299142.06948299997,0.0
2000,6103,737.383167442,248446.34690700003,0.0
2000,6104,730.144738791,375989.125537,0.0
2000,6105,720.87499238,196358.096789,0.0
2000,6106,715.157434589,92118.6818099,0.0
2000,6107,710.2466500630001,151055.915934,0.0
2000,6108,705.998578244,204194.66551199998,0.0
2000,6109,700.115152195,128891.557978,0.0
2000,6110,701.90491369,120107.95997899999,0.0
2000,6111,695.852949569,247233.31657,0.0
2000,6112,778.119833289,209371.274451,0.0
2000,6113,766.649572431,192180.86978,0.0
2000,6114,733.8259328380001,480515.362945,0.0
2000,6115,702.5809807999999,149302.74346099998,0.0
2000,6116,691.1128896939999,300688.562566,0.0
2000,6117,762.227310071,261598.118681,0.0
2000,6118,754.528797553,205304.58686500002,0.0
2000,6119,749.350646207,207706.25379000002,0.0
2000,6120,745.360912042,330519.23379800003,0.0
2000,6121,738.821556555,387154.186008,0.0
2000,6122,731.4503581160001,285782.72533000004,0.0
2000,6123,725.976713706,408207.685856,0.0
2000,6124,723.335983962,260610.39833000003,0.0
2000,6125,719.798548904,230960.18690700002,0.0
2000,6126,716.578257621,240754.814321,0.0
2000,6127,709.8750875610001,360406.478245,0.0
2000,6128,712.8948068039999,276205.021884,0.0
2000,6129,793.27454529,5757166.71,0.0
2000,6130,763.740154303,234101.32201799998,0.0
2000,6131,768.921531247,174623.38614400002,0.0
2000,6132,758.7049229789999,245637.85139899998,0.0
2000,6133,755.689290349,405460.349054,0.0
2000,6134,749.306369023,161151.419046,0.0
2000,6135,740.034807472,190206.59239,0.0
2000,6136,734.815520044,207825.454521,0.0
2000,6137,729.6878243089999,214171.73282,0.0
2000,6138,717.47075415,258769.688302,0.0
2000,6139,714.720270141,180330.899827,0.0
2000,6140,715.323253011,194092.027412,0.0
2000,6141,707.009773922,543977.510503,0.0
2000,6142,704.6763040710001,113278.98987,0.0
2000,6143,696.064017887,96243.692854,0.0
2000,6144,765.237313848,474497.79788699996,0.0
2000,6145,758.0932239,290633.869934,0.0
2000,6146,744.473931434,262048.09382100002,0.0
2000,6147,746.5281915910001,320725.632731,0.0
2000,6148,749.2395380789999,221276.06033600002,0.0
2000,6149,735.258000847,160340.776065,0.0
2000,6150,730.635868697,208526.50833399998,0.0
2000,6151,708.5093042960001,123692.18420899998,0.0
2000,6152,713.91546839,122797.624118,0.0
2000,6153,706.798168455,524819.3119229999,0.0
2000,6154,826.134149632,1241792.9378,0.0
2000,6155,748.551097958,897618.7912290001,0.0
2000,6156,716.247083478,55288.388726,0.0
2000,6157,714.195173427,36639.3972466,0.0
2000,6158,744.94566925,273153.444192,0.0
2000,6159,751.509014007,383942.78914899996,0.0
2000,6160,703.536296136,241404.52748699998,0.0
2000,6161,710.688479964,288930.859213,0.0
2000,6162,704.167759086,46816.5195252,0.0
2000,6163,703.4050931969999,210091.172026,0.0
2000,6164,697.323397738,164052.220268,0.0
2000,6165,692.588278785,73895.00896860001,0.0
2000,6166,694.0911961730001,77663.27433310001,0.0
2000,6167,698.3192488489999,127245.313151,0.0
2000,6168,695.9847996689999,105091.048872,0.0
2000,6169,701.441348597,96697.0315707,0.0
2000,6170,698.600324428,61092.9490686,0.0
2000,6171,692.153164786,100180.362954,0.0
2000,6172,693.884429356,116324.06873,0.0
2000,6173,695.8320687319999,94332.2139778,0.0
2000,6174,710.021143581,98708.02832710001,0.0
2000,6175,712.1512703789999,102374.86291499999,0.0
2000,6176,706.3551004789999,82482.9074791,0.0
2000,6177,708.457225126,91991.947177,0.0
2000,6178,698.2007736019999,68150.2610882,0.0
2000,6179,700.0489497939999,66476.6251708,0.0
2000,6180,700.1983960069999,75716.78888889999,0.0
2000,6181,727.652683538,549127.977999,0.0
2000,6182,737.235075908,244939.29494499997,0.0
2000,6183,712.5159311860001,382998.635764,0.0
2000,6184,716.858416682,259631.237975,0.0
2000,6185,692.278000022,61554.7159523,0.0
2000,6186,693.8651835769999,197228.32317699998,0.0
2000,6187,696.5141153410001,112697.281468,0.0
2000,6188,694.7679883110001,99707.5921723,0.0
2000,6189,698.3758819330001,138395.516418,0.0
2000,6190,703.240469018,190469.11279100002,0.0
2000,6191,700.11046138,127157.442129,0.0
2000,6192,802.0351223460001,292782.104941,0.0
2000,6193,791.1347118739999,72410.1219006,0.0
2000,6194,784.792706573,33204.3157247,0.0
2000,6195,780.150759408,50063.7151696,0.0
2000,6196,775.62481891,53923.8643407,0.0
2000,6197,790.645194685,62005.62911540001,0.0
2000,6198,784.83112176,24327.1489324,0.0
2000,6199,778.795466574,70117.9355272,0.0
2000,6200,780.09200863,119320.105874,0.0
2000,6201,775.985768337,55048.930916699996,0.0
2000,6202,771.3978015910001,88451.9077362,0.0
2000,6203,772.408048063,250474.655081,0.0
2000,6204,760.325786617,267199.640524,0.0
2000,6205,766.107988884,231843.151273,0.0
2000,6206,720.71091785,257914.10274899998,0.0
2000,6207,720.812534907,237088.329082,0.0
2000,6208,720.022841395,80896.8242224,0.0
2000,6209,705.096279817,331560.284234,0.0
2000,6210,720.172460156,168533.464256,0.0
2000,6211,720.62640269,45436.6606632,0.0
2000,6212,701.0182086289999,112234.67521300001,0.0
2000,6213,703.903622895,139460.81800199999,0.0
2000,6214,689.79360635,85865.6495262,0.0
2000,6215,690.9132353480001,118589.44419400001,0.0
2000,6216,788.5187932030001,112769.64224000002,0.0
2000,6217,785.120790599,50968.359996900006,0.0
2000,6218,1032.4484788999998,198213.812814,0.0
2000,6219,995.71950995,1594862.38778,0.0
2000,6220,1048.96592016,298216.61174,0.0
2000,6221,1057.80922447,127960.54794,0.0
2000,6222,1098.50492886,868140.1372860001,2.5125551140000004
2000,6223,1053.05545517,774160.2373329999,0.0
2000,6224,1107.14854437,1241920.92625,0.01814607
2000,6225,1069.80742758,1194520.91741,0.0
2000,6226,1035.18451027,1033265.7471200001,0.01814607
2000,6227,959.18835232,2221733.33747,0.0
2000,6228,942.1502603619999,896690.986464,0.0
2000,6229,936.989619358,1482312.06926,0.0
2000,6230,1103.36934247,983582.3013729999,2.5125551140000004
2000,6231,1048.78705054,409527.965773,0.0
2000,6232,1149.41327931,1603448.1957200002,2.5125551140000004
2000,6233,1127.09445605,1405680.87461,2.5125551140000004
2000,6234,1085.69521824,1311021.6914600001,0.01814607
2000,6235,1039.10637384,227201.556304,0.0
2000,6236,1080.09728187,758840.343039,0.0
2000,6237,1068.67110934,336929.886763,0.0
2000,6238,1065.67109672,745450.222142,0.01814607
2000,6239,1047.40129872,116503.18801600001,0.0
2000,6240,1044.45001996,830968.669033,0.0
2000,6241,1005.89409907,3191907.40306,0.0
2000,6242,1002.33646711,2540957.2982,0.01814607
2000,6243,1156.04803356,113686.710423,2.5125551140000004
2000,6244,1011.32256983,980040.771932,0.0
2000,6245,1022.13884346,305228.83126300003,0.0
2000,6246,1185.73351002,2386821.06074,2.5125551140000004
2000,6247,1211.56307198,4007873.5745699997,2.5125551140000004
2000,6248,1177.51396017,384550.78641,2.5125551140000004
2000,6249,651.350514665,131824.22461,1.749362572
2000,6250,656.681380639,171527.467127,1.749362572
2000,6251,658.490466844,365156.684008,1.749362572
2000,6252,667.2139171069999,233984.71081599998,1.749362572
2000,6253,677.5359403809999,137040.741217,1.749362572
2000,6254,671.8929097719999,356593.644048,1.749362572
2000,6255,679.559800456,132987.65389400002,1.749362572
2000,6256,681.240324065,156111.29890599998,1.749362572
2000,6257,677.112088206,348450.2348,1.749362572
2000,6258,663.689643305,226604.55841199998,1.749362572
2000,6259,680.691305044,154690.45964400002,1.749362572
2000,6260,678.755000051,127541.342896,1.749362572
2000,6261,674.614725928,199353.440602,1.749362572
2000,6262,668.673526221,155164.175877,1.749362572
2000,6263,681.085319424,89786.64128689999,1.749362572
2000,6264,672.470572835,176583.420978,1.749362572
2000,6265,672.991791368,139080.550903,1.749362572
2000,6266,674.6823687240001,132911.980674,1.749362572
2000,6267,685.3112761890001,111536.025478,1.749362572
2000,6268,684.711731479,59500.14372030001,1.749362572
2000,6269,683.61052408,59311.0779031,1.749362572
2000,6270,681.467977327,79829.3824941,1.749362572
2000,6271,679.56583451,92952.1537967,1.749362572
2000,6272,677.621579927,81768.92605149999,1.749362572
2000,6273,674.980800929,208211.295263,1.749362572
2000,6274,666.951820274,98540.41804630001,0.0
2000,6275,695.161720615,280220.074699,1.749362572
2000,6276,692.033003789,261042.014339,1.749362572
2000,6277,688.959548558,224119.406479,1.749362572
2000,6278,683.796932306,368064.504856,1.749362572
2000,6279,686.398601541,181690.696183,1.749362572
2000,6280,672.883920647,354809.987615,0.0
2000,6281,693.624904237,149744.981888,1.749362572
2000,6282,691.405049768,168411.467833,1.749362572
2000,6283,689.037000855,156280.9073,1.749362572
2000,6284,687.0661472959999,147529.18673,1.749362572
2000,6285,690.38171381,176019.86121,1.749362572
2000,6286,689.43148937,398811.363942,0.0
2000,6287,690.366993026,72980.7769796,0.0
2000,6288,688.896841148,100203.617475,0.0
2000,6289,689.61797974,172436.986286,0.0
2000,6290,686.736957593,627991.288923,0.0
2000,6291,673.34100153,145237.370057,0.0
2000,6292,668.773333322,172831.751272,0.0
2000,6293,666.1177936509999,159376.297856,0.0
2000,6294,662.661953849,134469.62600299998,0.0
2000,6295,668.547166383,129902.730391,0.0
2000,6296,672.935610449,23451.186923400004,0.0
2000,6297,671.67069808,34501.5146354,0.0
2000,6298,667.597884006,142348.419289,0.0
2000,6299,641.008219535,128839.60285,0.0
2000,6300,632.561599513,140933.23215899998,0.0
2000,6301,603.375587684,199259.24824100002,0.0
2000,6302,681.362118711,1238560.2038200002,0.0
2000,6303,674.135860281,222096.281121,0.0
2000,6304,672.878965456,261394.874322,0.0
2000,6305,668.864825295,181824.010104,0.0
2000,6306,664.912891174,275890.642323,0.0
2000,6307,662.487029497,173025.682604,0.0
2000,6308,660.428288076,151049.291241,0.0
2000,6309,653.5635842830001,169945.106191,0.0
2000,6310,651.090655615,83995.80954249999,0.0
2000,6311,647.0187368669999,813506.311382,0.0
2000,6312,633.57857006,96025.2016579,0.0
2000,6313,619.760240877,103340.20152999999,0.0
2000,6314,622.337379768,146183.120447,0.0
2000,6315,609.241817572,235652.57283800002,0.0
2000,6316,593.73292848,162506.29491700002,0.0
2000,6317,586.8556576780001,138317.917239,0.0
2000,6318,690.1927086989999,60545.154502,0.0
2000,6319,690.883829893,262254.88465100003,0.0
2000,6320,690.8220028889999,35934.128206,0.0
2000,6321,689.50116133,61364.803537,0.0
2000,6322,689.7374225589999,67107.5548883,0.0
2000,6323,687.310324982,169696.190689,0.0
2000,6324,684.317778172,160993.58248900002,0.0
2000,6325,680.385940216,157457.88621,0.0
2000,6326,676.792807632,193915.461676,0.0
2000,6327,670.6607382459999,208951.71417300001,0.0
2000,6328,659.469836352,123579.634702,0.0
2000,6329,655.471703753,179423.780986,0.0
2000,6330,637.532438612,96101.29807889998,0.0
2000,6331,630.09575856,173233.872711,0.0
2000,6332,616.060059627,211433.462273,0.0
2000,6333,602.5275484169999,182380.014419,0.0
2000,6334,595.247694209,159780.842699,0.0
2000,6335,585.5284564359999,95718.01958230001,0.0
2000,6336,689.404301349,70835.4722619,0.0
2000,6337,690.656459564,194500.990394,0.0
2000,6338,686.650564864,182145.633079,0.0
2000,6339,681.91843409,145525.23644500002,0.0
2000,6340,684.376233808,161139.51253399998,0.0
2000,6341,674.718337181,172104.097649,0.0
2000,6342,666.428476864,178181.486394,0.0
2000,6343,655.648175914,137031.574189,0.0
2000,6344,650.628849136,127360.446923,0.0
2000,6345,645.495969746,96255.92910830001,0.0
2000,6346,640.835964843,111125.70746199999,0.0
2000,6347,633.717050888,197857.265628,0.0
2000,6348,621.748132948,160260.07775,0.0
2000,6349,611.517361127,190882.307447,0.0
2000,6350,603.24463867,100592.397782,0.0
2000,6351,593.736334255,102772.00764,0.0
2000,6352,585.3352093130001,99383.6671613,0.0
2000,6353,691.10688714,207767.238871,0.0
2000,6354,690.28061968,139096.923532,0.0
2000,6355,681.905150737,773811.426157,0.0
2000,6356,669.929318834,218350.53183800002,0.0
2000,6357,666.484655343,368132.810043,0.0
2000,6358,656.452852603,231973.160271,0.0
2000,6359,648.924200789,192732.74005,0.0
2000,6360,635.772136368,232550.211204,0.0
2000,6361,625.837537254,128576.626635,0.0
2000,6362,616.185955266,70566.4616203,0.0
2000,6363,608.7332839659999,121086.22927000001,0.0
2000,6364,602.668039422,164802.095738,0.0
2000,6365,592.907386268,138352.577035,0.0
2000,6366,589.049931616,108906.332851,0.0
2000,6367,689.65456558,153210.151396,0.0
2000,6368,690.350312307,147712.647118,0.0
2000,6369,685.2234266959999,144484.63573900002,0.0
2000,6370,682.5578201330001,243419.011177,0.0
2000,6371,673.4991386869999,179236.283729,0.0
2000,6372,671.261593372,99158.64040339999,0.0
2000,6373,664.814125623,128255.91984100001,0.0
2000,6374,661.720253126,125406.92752699999,0.0
2000,6375,653.959279563,217807.404296,0.0
2000,6376,647.913959439,93522.0176403,0.0
2000,6377,644.467873306,81098.3246108,0.0
2000,6378,639.9454491480001,88053.1104112,0.0
2000,6379,628.197505947,92520.9368425,0.0
2000,6380,611.046975289,153835.413852,0.0
2000,6381,598.0481269999999,131938.11961300002,0.0
2000,6382,585.734925577,121980.606197,0.0
2000,6383,689.9565938810001,148522.783797,0.0
2000,6384,681.392236445,247637.78018499998,0.0
2000,6385,678.6163697769999,160669.760709,0.0
2000,6386,676.9378127790001,142345.3318,0.0
2000,6387,675.460407053,141170.938003,0.0
2000,6388,674.0054231830001,115329.222308,0.0
2000,6389,666.39881961,103649.860464,0.0
2000,6390,656.687317312,261539.754244,0.0
2000,6391,643.198381263,120822.77633800001,0.0
2000,6392,648.865756638,412691.341586,0.0
2000,6393,639.38462752,218249.49951999998,0.0
2000,6394,623.811714458,154692.238825,0.0
2000,6395,613.548337516,185481.135282,0.0
2000,6396,600.5203619619999,121394.09522100001,0.0
2000,6397,597.468213725,68460.8008697,0.0
2000,6398,592.101731442,68861.787812,0.0
2000,6399,586.142108793,140920.035513,0.0
2000,6400,689.66526945,171494.07420499998,0.0
2000,6401,689.8085031119999,261248.633129,0.0
2000,6402,686.7232221630001,201164.088667,0.0
2000,6403,682.786427671,177900.17306099998,0.0
2000,6404,680.908428061,159370.41705699998,0.0
2000,6405,677.1275450969999,253726.500342,0.0
2000,6406,664.192717259,129078.761021,0.0
2000,6407,667.878877786,137152.17478,0.0
2000,6408,665.673513214,478879.25343000004,0.0
2000,6409,671.165283277,161450.629764,0.0
2000,6410,673.523345815,131074.330509,0.0
2000,6411,660.580015813,163551.607667,0.0
2000,6412,656.155547715,157368.56317100002,0.0
2000,6413,651.771526921,76442.5653395,0.0
2000,6414,654.804916798,145454.089651,0.0
2000,6415,648.721027749,88074.6301217,0.0
2000,6416,645.325213211,75145.5365509,0.0
2000,6417,643.226792691,259222.424262,0.0
2000,6418,627.011741007,233841.279362,0.0
2000,6419,617.202976445,173257.50892300002,0.0
2000,6420,605.6752498669999,345919.282441,0.0
2000,6421,592.454859072,117523.801699,0.0
2000,6422,625.911592068,87187.0875336,0.0
2000,6423,608.221656827,167590.774769,0.0
2000,6424,611.050192916,178954.152132,0.0
2000,6425,596.489014411,164027.063412,0.0
2000,6426,597.32893405,148176.823142,0.0
2000,6427,587.938554232,124242.50150299999,0.0
2000,6428,582.105770559,93862.0681646,0.0
2000,6429,582.1404316530001,122724.16038699998,0.0
2000,6430,585.687692792,169134.009879,0.0
2000,6431,665.99897166,82694.55951689999,0.0
2000,6432,661.771561876,102674.80548200001,0.0
2000,6433,657.517314348,100904.948479,0.0
2000,6434,649.061575396,103190.822849,0.0
2000,6435,650.714924141,118103.359694,0.0
2000,6436,652.2631000380001,115314.622075,0.0
2000,6437,644.690937529,257385.83096599998,0.0
2000,6438,634.441615452,304683.145724,0.0
2000,6439,624.5129073219999,167271.49994100002,0.0
2000,6440,639.276990652,126711.61332799999,0.0
2000,6441,633.67754191,136901.386806,0.0
2000,6442,609.0487365519999,1816569.52107,0.0
2000,6443,667.80934031,166175.108516,0.0
2000,6444,671.353662956,122757.854449,0.0
2000,6445,667.572512437,122018.796344,0.0
2000,6446,663.0345565590001,142846.948947,0.0
2000,6447,660.1312072759999,119367.54628099999,0.0
2000,6448,654.519392301,190206.410335,0.0
2000,6449,643.444917689,172214.835585,0.0
2000,6450,636.751947631,180357.30271,0.0
2000,6451,631.412330549,140701.374097,0.0
2000,6452,626.567125007,118919.060623,0.0
2000,6453,663.527919986,151561.959297,0.0
2000,6454,656.758989212,215100.50227800003,0.0
2000,6455,648.067449615,145444.992259,0.0
2000,6456,650.806994821,119265.478921,0.0
2000,6457,639.996558315,152244.70255999998,0.0
2000,6458,632.92133696,192750.28485,0.0
2000,6459,628.3963426480001,32463.8147074,0.0
2000,6460,634.872036273,194152.964504,0.0
2000,6461,607.821886088,102936.792961,0.0
2000,6462,599.884668643,105309.122502,0.0
2000,6463,593.573903127,135347.409937,0.0
2000,6464,616.6236116709999,172456.556697,0.0
2000,6465,607.300032384,144483.137555,0.0
2000,6466,596.028029326,178055.604536,0.0
2000,6467,607.667784253,147841.21979200002,0.0
2000,6468,598.796282265,116655.020479,0.0
2000,6469,591.381883688,92968.1937562,0.0
2000,6470,584.509282997,89425.56804239999,0.0
2000,6471,577.890879357,89358.69571880001,0.0
2000,6472,594.608954636,169524.18553599998,0.0
2000,6473,581.00078087,166808.113573,0.0
2000,6474,614.50828798,1037980.8393799999,1.749362572
2000,6475,623.385655066,1418517.16069,1.749362572
2000,6476,666.800461034,825278.3411569999,0.0
2000,6477,657.130901121,415890.62382800004,1.749362572
2000,6478,641.8345239280001,136570.394656,1.749362572
2000,6479,645.2636340180001,182692.001495,1.749362572
2000,6480,649.2278252,192812.070256,1.749362572
2000,6481,631.247189276,77362.4494132,0.0
2000,6482,626.526130443,71142.0859686,0.0
2000,6483,623.751442769,67900.2865281,0.0
2000,6484,620.2750841440001,83398.8929127,0.0
2000,6485,630.717822885,69862.8970578,0.0
2000,6486,613.9670199669999,184798.12367,0.0
2000,6487,626.256886726,96730.9849115,0.0
2000,6488,585.203758904,87272.9580952,0.0
2000,6489,578.500941382,68993.03406739999,0.0
2000,6490,652.380169265,144532.36833199998,1.749362572
2000,6491,650.026516215,156921.869037,1.749362572
2000,6492,654.3885927919999,104905.98352000001,1.749362572
2000,6493,656.864730179,100475.303446,1.749362572
2000,6494,657.981729655,116670.081058,1.749362572
2000,6495,658.2359321069999,125450.634978,1.749362572
2000,6496,683.662273365,501339.252379,1.749362572
2000,6497,681.190581453,88340.24210830001,1.749362572
2000,6498,682.171529482,98455.27166810002,1.749362572
2000,6499,678.9363319619999,108473.13837100001,1.749362572
2000,6500,674.036395329,76879.8167834,0.0
2000,6501,671.628372794,56523.0295502,0.0
2000,6502,678.951091531,194475.902458,0.0
2000,6503,676.570889666,204848.935822,0.0
2000,6504,677.972002631,127756.20891400002,0.0
2000,6505,640.9955244519999,87476.7560122,0.0
2000,6506,635.79204107,66968.1594298,0.0
2000,6507,636.229785572,187376.699009,0.0
2000,6508,617.7819537969999,105081.48799,0.0
2000,6509,622.308012929,109213.54779400001,0.0
2000,6510,618.406060047,112596.677308,0.0
2000,6511,664.202375009,145245.161066,1.749362572
2000,6512,669.983693849,228996.779166,1.749362572
2000,6513,679.371875847,446288.401867,1.749362572
2000,6514,651.064344116,114456.7471,1.749362572
2000,6515,638.1811651080001,447420.750162,1.749362572
2000,6516,632.649188117,115005.31591199999,0.0
2000,6517,631.787463894,36525.193171,0.0
2000,6518,628.39992176,46300.514404500005,0.0
2000,6519,664.174162053,317243.95878000004,1.749362572
2000,6520,670.96682194,346758.16836199997,1.749362572
2000,6521,672.6973691540001,40497.089973400005,0.0
2000,6522,675.6816148969999,58106.6661613,0.0
2000,6523,674.376385676,70978.33309039999,0.0
2000,6524,579.575386308,109639.243719,0.0
2000,6525,575.700987706,123024.857798,0.0
2000,6526,628.272164158,74023.5717214,0.0
2000,6527,624.194455381,54990.003490999996,0.0
2000,6528,676.810959223,130128.718615,1.749362572
2000,6529,677.949152617,143823.65179200002,1.749362572
2000,6530,679.785411785,47429.180166000006,1.749362572
2000,6531,650.3564939380001,113934.490221,1.749362572
2000,6532,645.999838944,86636.7270443,1.749362572
2000,6533,645.459296524,168963.411726,1.749362572
2000,6534,637.388207081,227436.670995,1.749362572
2000,6535,660.7283728580001,189692.846246,1.749362572
2000,6536,666.0440082490001,91338.2947443,1.749362572
2000,6537,674.879209273,129241.732003,1.749362572
2000,6538,671.015628028,66644.0542824,1.749362572
2000,6539,685.9067514330001,140879.364408,1.749362572
2000,6540,683.2134600830001,121631.41692100001,0.0
2000,6541,643.490241574,339169.780562,1.749362572
2000,6542,648.952840454,224171.31582199998,1.749362572
2000,6543,622.47929843,50651.4928366,0.0
2000,6544,620.847043204,69517.1815274,0.0
2000,6545,668.041276579,606831.810901,0.0
2000,6546,655.663176003,960180.762948,0.0
2000,6547,684.792380413,378648.303097,0.0
2000,6548,681.79488691,160395.83065999998,0.0
2000,6549,630.0743807619999,77300.396911,0.0
2000,6550,635.382552587,233408.219107,0.0
